dataset,condition,formula,target_name,target_error_hartree,point_role,relative_to_model_time,requested_time,recommended_stage1,existing_nearest_relative_mismatch,relative_to_target_analytic_time
nh3,full_equilibrium,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.10830025122120504,False,0.12468265038069837,0.2
nh3,full_equilibrium,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.16245037683180755,False,0.06276445801608477,0.3
nh3,full_equilibrium,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.2707506280530126,False,0.01221438534262842,0.5
nh3,full_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.2051847567959024,False,0.006537597094308234,
nh3,full_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.21725444837213195,False,0.006537597094308123,
nh3,full_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.2293241399483615,False,0.006537597094308234,
nh3,full_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.24139383152459107,False,0.006537597094308234,
nh3,full_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.25346352310082065,False,0.006537597094308234,
nh3,full_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.2655332146770502,False,0.006537597094308345,
nh3,full_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.017123773251371998,False,0.778279410038923,0.1
nh3,full_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.034247546502743996,False,0.11086029498053851,0.2
nh3,full_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.051371319754116,False,0.18551960669261525,0.3
nh3,full_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.06849509300548799,False,0.11086029498053851,0.4
nh3,full_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.08561886625686,False,0.06696764602335348,0.5
nh3,full_equilibrium,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.85,0.11478590827116504,False,0.28829823760420525,
nh3,full_equilibrium,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.9,0.12153802052241006,False,0.32783722440397167,
nh3,full_equilibrium,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.95,0.12829013277365506,False,0.3632142125932364,
nh3,full_equilibrium,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.0,0.13504224502490006,False,0.39505350196357447,
nh3,full_equilibrium,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.05,0.14179435727614506,False,0.42386047806054716,
nh3,full_equilibrium,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.1,0.1485464695273901,False,0.4500486381487042,
nh3,full_equilibrium,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.15,0.15529858177863506,False,0.4739595669248474,
nh3,full_equilibrium,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.01239147045557901,False,0.12468265038069815,0.1
nh3,full_equilibrium,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.02478294091115802,False,0.12468265038069815,0.2
nh3,full_equilibrium,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.03717441136673703,False,0.06276445801608477,0.3
nh3,full_equilibrium,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.04956588182231604,False,0.1949753160294918,0.4
nh3,full_equilibrium,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.06195735227789505,False,0.01221438534262842,0.5
nh3,full_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.033449036457158306,False,0.041619827520638975,
nh3,full_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.03541662683699115,False,0.016247940674952277,
nh3,full_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.03738421721682399,False,0.06802436484995467,
nh3,full_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.03935180759665683,False,0.11462314660745698,
nh3,full_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.041319397976489675,False,0.15678394914995908,
nh3,full_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.04328698835632252,False,0.19511195146132454,
nh3,full_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.04525457873615535,False,0.23010708400648416,
nh3,full_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.003918527019831399,False,0.778279410038923,0.1
nh3,full_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.007837054039662799,False,0.11086029498053851,0.2
nh3,full_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.011755581059494197,False,0.18551960669261547,0.3
nh3,full_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.015674108079325597,False,0.11086029498053851,0.4
nh3,full_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.019592635099156996,False,0.0669676460233537,0.5
nh3,full_equilibrium,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.85,0.1536340519376915,False,0.12890091776949697,
nh3,full_equilibrium,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.9,0.16267134911049688,False,0.17729531122674713,
nh3,full_equilibrium,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.95,0.17170864628330226,False,0.22059555800428665,
nh3,full_equilibrium,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.0,0.18074594345610764,False,0.2595657801040724,
nh3,full_equilibrium,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.05,0.18978324062891302,False,0.2948245524800689,
nh3,full_equilibrium,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.1,0.19882053780171843,False,0.32687798191279316,
nh3,full_equilibrium,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.15,0.2078578349745238,False,0.35614415661223686,
nh3,full_equilibrium,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.01566527504386442,False,0.31870793094203864,0.1
nh3,full_equilibrium,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.03133055008772884,False,0.021938103586941926,0.2
nh3,full_equilibrium,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.046995825131593255,False,0.09161057458938482,0.3
nh3,full_equilibrium,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.06266110017545767,False,0.14838491367754836,0.4
nh3,full_equilibrium,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.07832637521932209,False,0.15819651739853424,0.5
nh3,full_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.0635108188849824,False,0.1597787719975332,
nh3,full_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.06724674940762844,False,0.20645772910878146,
nh3,full_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.07098267993027446,False,0.24822311178726664,
nh3,full_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.07471861045292048,False,0.2141196744635645,
nh3,full_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.0784545409755665,False,0.15630445187006137,
nh3,full_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.08219047149821254,False,0.1037451586032403,
nh3,full_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.08592640202085855,False,0.05575623866396917,
nh3,full_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.007271176571907404,False,0.46779926762206925,0.1
nh3,full_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.014542353143814808,False,0.2661003661889654,0.2
nh3,full_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.02181352971572221,False,0.02146715491862028,0.3
nh3,full_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.029084706287629616,False,0.10084945071655183,0.4
nh3,full_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.03635588285953702,False,0.1193204394267584,0.5
nh3,full_equilibrium,morales_y8m10b,CA,0.0015936001019904,direct_coarse_validation,0.85,0.43067782357523005,True,0.019158509563565684,
nh3,full_equilibrium,morales_y8m10b,CA,0.0015936001019904,direct_coarse_validation,0.9,0.45601181319730244,True,0.01898532617562898,
nh3,full_equilibrium,morales_y8m10b,CA,0.0015936001019904,direct_coarse_validation,0.95,0.4813458028193747,True,0.009234270422752155,
nh3,full_equilibrium,morales_y8m10b,CA,0.0015936001019904,optional_target_specific_refit_training,,0.07408140835462344,False,0.25010579066754424,0.1
nh3,full_equilibrium,morales_y8m10b,CA,0.0015936001019904,optional_target_specific_refit_training,,0.1481628167092469,False,0.12484131399868348,0.2
nh3,full_equilibrium,morales_y8m10b,CA,0.0015936001019904,optional_target_specific_refit_training,,0.2963256334184938,False,0.06263223833443032,0.4
nh3,full_equilibrium,morales_y8m10b,CA,0.0015936001019904,optional_target_specific_refit_training,,0.37040704177311723,False,0.026395202197518897,0.5
nh3,full_equilibrium,morales_y8m10b,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.3017655688239905,True,0.0795301902595884,
nh3,full_equilibrium,morales_y8m10b,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.3195164846371664,True,0.12376886289661138,
nh3,full_equilibrium,morales_y8m10b,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.3372674004503423,True,0.06462313327047386,
nh3,full_equilibrium,morales_y8m10b,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.35501831626351826,True,0.011391976606950127,
nh3,full_equilibrium,morales_y8m10b,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.3727692320766942,True,0.019891068847344595,
nh3,full_equilibrium,morales_y8m10b,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.3905201478898701,True,0.0170266743868126,
nh3,full_equilibrium,morales_y8m10b,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.40827106370304594,True,0.01706150611089241,
nh3,full_equilibrium,morales_y8m10b,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.04165903734610635,False,0.33352143216332375,0.1
nh3,full_equilibrium,morales_y8m10b,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.0833180746922127,False,0.3332392839183381,0.2
nh3,full_equilibrium,morales_y8m10b,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.12497711203831902,False,0.11098571189111728,0.3
nh3,full_equilibrium,morales_y8m10b,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.2082951867305317,False,0.06681714573065922,0.5
nh3,full_stretch150,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.85,0.3690266407637097,False,0.02104643702287623,
nh3,full_stretch150,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.9,0.3907340902203985,False,0.02104643702287623,
nh3,full_stretch150,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.95,0.4124415396770873,False,0.02104643702287623,
nh3,full_stretch150,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.0,0.43414898913377614,False,0.021046437022876008,
nh3,full_stretch150,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.05,0.455856438590465,False,0.021046437022876008,
nh3,full_stretch150,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.1,0.4775638880471538,False,0.02104643702287623,
nh3,full_stretch150,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.15,0.4992713375038425,False,0.021046437022876008,
nh3,full_stretch150,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.07882868617953265,False,0.12468265038069837,0.1
nh3,full_stretch150,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.1576573723590653,False,0.12468265038069837,0.2
nh3,full_stretch150,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.23648605853859794,False,0.019477960793004012,0.3
nh3,full_stretch150,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.39414343089766324,False,0.01221438534262842,0.5
nh3,full_stretch150,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.18228592523132464,False,0.027272614866812206,
nh3,full_stretch150,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.19300862671552024,False,0.08131302515198946,
nh3,full_stretch150,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.2037313281997158,False,0.05881695847861046,
nh3,full_stretch150,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.21445402968391136,False,0.0058761105546798476,
nh3,full_stretch150,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.22517673116810694,False,0.0143288509795092,
nh3,full_stretch150,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.2358994326523025,False,0.02201316045662649,
nh3,full_stretch150,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.24662213413649806,False,0.022422194345835478,
nh3,full_stretch150,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.024927819328595998,False,0.778279410038923,0.1
nh3,full_stretch150,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.049855638657191996,False,0.11086029498053851,0.2
nh3,full_stretch150,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.07478345798578799,False,0.18551960669261525,0.3
nh3,full_stretch150,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.09971127731438399,False,0.11086029498053851,0.4
nh3,full_stretch150,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.12463909664297998,False,0.0669676460233537,0.5
nh3,full_stretch150,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.85,0.25255346784905797,False,0.5156792908638202,
nh3,full_stretch150,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.9,0.2674095541931202,False,0.5425859969269413,
nh3,full_stretch150,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.95,0.2822656405371824,False,0.5666604181413128,
nh3,full_stretch150,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.0,0.29712172688124466,False,0.5883273972342472,
nh3,full_stretch150,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.05,0.31197781322530693,False,0.6079308545088069,
nh3,full_stretch150,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.1,0.32683389956936915,False,0.6257521793038612,
nh3,full_stretch150,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.15,0.34168998591343136,False,0.6420238236819541,
nh3,full_stretch150,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.018040177709850922,False,0.12468265038069837,0.1
nh3,full_stretch150,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.036080355419701844,False,0.12468265038069837,0.2
nh3,full_stretch150,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.05412053312955276,False,0.06276445801608477,0.3
nh3,full_stretch150,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.07216071083940369,False,0.1949753160294918,0.4
nh3,full_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.04905091255400333,False,0.034102824168456,
nh3,full_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.05193626035129765,False,0.023347332729791503,
nh3,full_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.05482160814859196,False,0.07475010469138144,
nh3,full_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.057706955945886276,False,0.12101259945681242,
nh3,full_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.060592303743180594,False,0.16286914233982142,
nh3,full_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.06347765154047491,False,0.20092054496073863,
nh3,full_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.06636299933776921,False,0.23566312996244543,
nh3,full_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.005704805095732913,False,0.7782794100389228,0.1
nh3,full_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.011409610191465826,False,0.11086029498053862,0.2
nh3,full_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.017114415287198738,False,0.18551960669261525,0.3
nh3,full_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.022819220382931653,False,0.11086029498053862,0.4
nh3,full_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.028524025478664564,False,0.06696764602335348,0.5
nh3,full_stretch150,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.85,0.19493352103052114,False,0.01786472803380823,
nh3,full_stretch150,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.9,0.20640019873819884,False,0.020896009737407684,
nh3,full_stretch150,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.95,0.21786687644587654,False,0.02360820915641748,
nh3,full_stretch150,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.0,0.22933355415355428,False,0.020329421431543704,
nh3,full_stretch150,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.05,0.240800231861232,False,0.015912410949155742,
nh3,full_stretch150,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.1,0.25226690956890974,False,0.03026542591216952,
nh3,full_stretch150,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.15,0.2637335872765874,False,0.07242779869859672,
nh3,full_stretch150,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.020434247006464786,False,0.31870793094203864,0.1
nh3,full_stretch150,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.04086849401292957,False,0.021938103586941704,0.2
nh3,full_stretch150,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.06130274101939435,False,0.09161057458938482,0.3
nh3,full_stretch150,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.08173698802585914,False,0.14838491367754847,0.4
nh3,full_stretch150,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.10217123503232392,False,0.15819651739853424,0.5
nh3,full_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.08464321813349747,False,0.17762517011588264,
nh3,full_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.08962223096487967,False,0.22331266066500022,
nh3,full_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.09460124379626188,False,0.25087539913952606,
nh3,full_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.09958025662764408,False,0.18833162918254964,
nh3,full_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.10455926945902629,False,0.13174440874528548,
nh3,full_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.1095382822904085,False,0.08030148107504509,
nh3,full_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.11451729512179068,False,0.033331851463086704,
nh3,full_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.009484737272849231,False,0.46779926762206947,0.1
nh3,full_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.018969474545698462,False,0.26610036618896526,0.2
nh3,full_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.02845421181854769,False,0.02146715491862028,0.3
nh3,full_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.037938949091396924,False,0.10084945071655205,0.4
nh3,full_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.047423686364246154,False,0.1193204394267584,0.5
