condition,formula,time,truth_provenance,signed_direct_shift_hartree,ground_overlap_probability,eigenpair_residual_2_norm,branch_disagreement,wall_seconds,gpu_maximum_used_mib,gpu_peak_increment_mib
N2_active_eq_sto3g,current_m3,0.6619728422092888,audited_source_artifact,-3.229037264513826e-05,0.9999999677237144,5.453957882267125e-15,False,4.11671870900318,701,114
N2_active_eq_sto3g,current_m3,0.6621688081187646,audited_source_artifact,-3.232784384723094e-05,0.9999999676386473,5.2699641838990714e-15,False,3.9914619501214474,701,114
N2_active_eq_sto3g,current_m3,0.6685925706313818,new_h01_continuous_branch_calculation,-3.357386426974084e-05,0.999999964733337,1.0779874795479552e-14,False,4.403695564949885,701,114
N2_active_eq_sto3g,current_m3,0.6687904961999523,new_h01_continuous_branch_calculation,-3.361280522039951e-05,0.9999999646401262,4.72338810157353e-15,False,3.92312417505309,701,114
N2_active_eq_sto3g,current_m3,0.6752122990534746,new_h01_continuous_branch_calculation,-3.4894283455343854e-05,0.9999999614897858,5.350319379438057e-15,False,4.375450734980404,701,114
N2_active_eq_sto3g,current_m3,0.6754121842811398,new_h01_continuous_branch_calculation,-3.493473508363832e-05,0.999999961387701,4.410210030656473e-15,False,5.01099518686533,701,114
N2_active_eq_sto3g,current_m3,0.6818320274755676,new_h01_continuous_branch_calculation,-3.62522678072075e-05,0.9999999579731587,9.377717561449539e-15,False,5.524373973021284,701,114
N2_active_eq_sto3g,current_m3,0.6820338723623276,new_h01_continuous_branch_calculation,-3.62942716243918e-05,0.9999999578614198,5.9085209215044846e-15,False,5.636069205123931,663,190
N2_active_eq_sto3g,current_m3,0.6884517558976603,new_h01_continuous_branch_calculation,-3.76484565043823e-05,0.9999999541619963,5.709306031789718e-15,False,4.82751144701615,701,114
N2_active_eq_sto3g,current_m3,0.6886555604435152,new_h01_continuous_branch_calculation,-3.7692054669461454e-05,0.9999999540397352,7.720222177448949e-15,False,4.1206582670565695,701,114
N2_active_eq_sto3g,current_m3,0.6950714843197532,audited_source_artifact,-3.908349018706893e-05,0.9999999500332566,4.1447884471076655e-15,False,4.169624202186242,701,114
N2_active_eq_sto3g,current_m3,0.6952772485247029,audited_source_artifact,-3.9128725475444125e-05,0.9999999498995569,4.5830301669822456e-15,False,4.629447249928489,701,114
N2_active_eq_sto3g,current_m3,0.7016912127418461,new_h01_continuous_branch_calculation,-4.055801070036674e-05,0.9999999455620675,9.953003423197517e-15,False,4.104690520092845,701,114
N2_active_eq_sto3g,current_m3,0.7018989366058904,new_h01_continuous_branch_calculation,-4.0604926450838185e-05,0.9999999454159386,5.052710672320893e-15,False,3.907890063012019,701,114
N2_active_eq_sto3g,current_m3,0.7083109411639391,new_h01_continuous_branch_calculation,-4.2072660822758404e-05,0.999999940721725,5.5984242182558806e-15,False,4.28777536097914,701,114
N2_active_eq_sto3g,current_m3,0.7085206246870782,new_h01_continuous_branch_calculation,-4.2121301005613256e-05,0.9999999405620568,9.093163703586992e-15,False,3.927011135034263,701,114
N2_active_eq_sto3g,current_m3,0.7149306695860319,new_h01_continuous_branch_calculation,-4.3628084115439714e-05,0.9999999354833528,1.0223813683050206e-14,False,3.907256256090477,701,114
N2_active_eq_sto3g,current_m3,0.7151423127682658,new_h01_continuous_branch_calculation,-4.367849328082734e-05,0.9999999353089498,1.3532330855278814e-14,False,3.9276181620080024,701,114
N2_active_eq_sto3g,current_m3,0.7215503980081249,new_h01_continuous_branch_calculation,-4.522492464707788e-05,0.999999929815859,1.2032455057720564e-14,False,3.95962461293675,701,114
N2_active_eq_sto3g,current_m3,0.7217640008494536,new_h01_continuous_branch_calculation,-4.5277147923660687e-05,0.9999999296254855,9.721987502410341e-15,False,3.931602762080729,701,114
N2_active_eq_sto3g,current_m3,0.7281701264302177,audited_source_artifact,-4.686382666999381e-05,0.999999923685723,1.2925033157899378e-14,False,4.4913726998493075,701,114
N2_active_eq_sto3g,current_m3,0.728385688930641,audited_source_artifact,-4.691790976993304e-05,0.9999999234779146,1.2329729787064717e-14,False,4.674608149798587,701,114
N2_active_eq_sto3g,yoshida4,0.12211627964196466,new_h01_continuous_branch_calculation,-1.4148132069494607e-05,0.9999999999632325,3.705184032129716e-15,False,11.213317370973527,587,583
N2_active_eq_sto3g,yoshida4,0.12595661383384474,new_h01_continuous_branch_calculation,-1.6009269074213108e-05,0.9999999999529015,3.2490584970816224e-15,False,4.847364938817918,625,38
N2_active_eq_sto3g,yoshida4,0.12731501303560064,new_h01_continuous_branch_calculation,-1.6709510106439553e-05,0.9999999999486939,4.254145351075909e-15,False,4.917634692974389,625,38
N2_active_eq_sto3g,yoshida4,0.12929959020913906,new_h01_continuous_branch_calculation,-1.7773425094779013e-05,0.9999999999419262,1.1153066977805683e-14,False,4.615300754085183,625,38
N2_active_eq_sto3g,yoshida4,0.13336582641230618,new_h01_continuous_branch_calculation,-2.0110793918135476e-05,0.9999999999256364,8.452644300982899e-15,False,4.751458681887016,625,38
N2_active_eq_sto3g,yoshida4,0.13480413144945952,new_h01_continuous_branch_calculation,-2.0990184569232667e-05,0.9999999999189637,9.853428224698959e-15,False,4.682113763177767,625,38
N2_active_eq_sto3g,yoshida4,0.13648290077631345,new_h01_continuous_branch_calculation,-2.2052625230354714e-05,0.9999999999105562,8.776428647045123e-15,False,4.63064491096884,625,38
N2_active_eq_sto3g,yoshida4,0.14077503899076763,new_h01_continuous_branch_calculation,-2.4951877430806633e-05,0.9999999998854225,3.2773603443483082e-15,False,4.592759397113696,625,38
N2_active_eq_sto3g,yoshida4,0.14229324986331834,new_h01_continuous_branch_calculation,-2.604262718708485e-05,0.9999999998751592,6.5150293409331615e-15,False,4.742297922959551,625,38
N2_active_eq_sto3g,yoshida4,0.14366621134348784,new_h01_continuous_branch_calculation,-2.705937272173094e-05,0.9999999998652103,7.071987611770647e-15,False,4.842784126056358,625,38
N2_active_eq_sto3g,yoshida4,0.1481842515692291,new_h01_continuous_branch_calculation,-3.0615732294095335e-05,0.9999999998273632,3.195963762165295e-15,False,4.682462499011308,625,38
N2_active_eq_sto3g,yoshida4,0.14978236827717722,new_h01_continuous_branch_calculation,-3.19536469353084e-05,0.9999999998119129,5.100305870483917e-15,False,4.759462520945817,625,38
N2_active_eq_sto3g,yoshida4,0.15084952191066223,new_h01_continuous_branch_calculation,-3.287106672487788e-05,0.9999999998009255,3.031049844149892e-15,False,4.779087929986417,625,38
N2_active_eq_sto3g,yoshida4,0.15559346414769057,new_h01_continuous_branch_calculation,-3.718980214664039e-05,0.9999999997450268,6.949489236239858e-15,False,4.578801167896017,625,38
N2_active_eq_sto3g,yoshida4,0.1572714866910361,new_h01_continuous_branch_calculation,-3.88144605894837e-05,0.9999999997222064,8.566631047496312e-15,False,4.502880009822547,625,38
N2_active_eq_sto3g,yoshida4,0.15803283247783664,new_h01_continuous_branch_calculation,-3.9568830152911594e-05,0.9999999997112867,9.555090625198642e-15,False,4.21841422887519,625,38
N2_active_eq_sto3g,yoshida4,0.163002676726152,new_h01_continuous_branch_calculation,-4.476571894243842e-05,0.999999999630232,4.828239916771475e-15,False,4.239984618034214,625,38
N2_active_eq_sto3g,yoshida4,0.16476060510489496,new_h01_continuous_branch_calculation,-4.672064687908793e-05,0.9999999995971496,1.1045743602470173e-14,False,4.194934407016262,625,38
N2_active_eq_sto3g,yoshida4,0.165216143045011,new_h01_continuous_branch_calculation,-4.723747247850109e-05,0.9999999995881403,5.26467195761896e-15,False,4.241034633014351,625,38
N2_active_eq_sto3g,yoshida4,0.17041188930461346,new_h01_continuous_branch_calculation,-5.3439258703748705e-05,0.9999999994725408,5.664443357142142e-15,False,4.263721427181736,625,38
N2_active_eq_sto3g,yoshida4,0.17224972351875378,new_h01_continuous_branch_calculation,-5.577209929544579e-05,0.9999999994253554,3.725243566814945e-15,False,4.247518762014806,625,38
N2_active_eq_sto3g,yoshida4,0.13336582641230618,audited_source_artifact,-2.0110793918135476e-05,0.9999999999256364,8.452644300982899e-15,False,4.751458681887016,625,38
N2_active_eq_sto3g,yoshida4,0.13480413144945952,audited_source_artifact,-2.0990184569232667e-05,0.9999999999189637,9.853428224698959e-15,False,4.682113763177767,625,38
N2_active_eq_sto3g,yoshida4,0.1348476689279985,new_h01_continuous_branch_calculation,-2.1017244364051352e-05,0.9999999999187643,2.997260162934625e-15,False,4.24418480694294,625,38
N2_active_eq_sto3g,yoshida4,0.13630195513223128,new_h01_continuous_branch_calculation,-2.193621755214909e-05,0.9999999999114919,9.450179439906877e-15,False,4.212948641972616,625,38
N2_active_eq_sto3g,yoshida4,0.13632951144369077,new_h01_continuous_branch_calculation,-2.1953915644322467e-05,0.9999999999113358,4.441728774614196e-15,False,4.1935498509556055,625,38
N2_active_eq_sto3g,yoshida4,0.13779977881500305,new_h01_continuous_branch_calculation,-2.291378736945838e-05,0.9999999999034039,7.34816958613547e-15,False,4.195141382981092,625,38
N2_active_eq_sto3g,yoshida4,0.13781135395938307,new_h01_continuous_branch_calculation,-2.292146660134996e-05,0.9999999999033411,4.826200693522944e-15,False,4.194965883856639,625,38
N2_active_eq_sto3g,yoshida4,0.13929319647507535,new_h01_continuous_branch_calculation,-2.392056300466121e-05,0.9999999998947142,3.978314225479985e-15,False,4.276613374939188,625,38
N2_active_eq_sto3g,yoshida4,0.13929760249777481,new_h01_continuous_branch_calculation,-2.3923581366345494e-05,0.9999999998946865,7.64775121195721e-15,False,4.2086216600146145,625,38
N2_active_eq_sto3g,yoshida4,0.14077503899076763,audited_source_artifact,-2.4951877430806633e-05,0.9999999998854225,3.2773603443483082e-15,False,4.592759397113696,625,38
N2_active_eq_sto3g,yoshida4,0.1407954261805466,new_h01_continuous_branch_calculation,-2.4966294101183495e-05,0.9999999998852811,1.3522495009546898e-14,False,4.198935654945672,625,38
N2_active_eq_sto3g,yoshida4,0.14225688150645993,new_h01_continuous_branch_calculation,-2.6016089187831965e-05,0.9999999998754221,6.152863116546416e-15,False,4.206825748085976,625,38
N2_active_eq_sto3g,yoshida4,0.14229324986331834,audited_source_artifact,-2.604262718708485e-05,0.9999999998751592,6.5150293409331615e-15,False,4.742297922959551,625,38
N2_active_eq_sto3g,yoshida4,0.14373872402215224,new_h01_continuous_branch_calculation,-2.711388430621561e-05,0.9999999998646687,3.370714591723442e-15,False,4.216057993937284,625,38
N2_active_eq_sto3g,yoshida4,0.14379107354609014,new_h01_continuous_branch_calculation,-2.7153289214784743e-05,0.9999999998642617,2.951553668775318e-15,False,4.234857917064801,625,38
N2_active_eq_sto3g,yoshida4,0.14522056653784454,new_h01_continuous_branch_calculation,-2.8245955661088897e-05,0.9999999998531033,7.831866744318652e-15,False,4.500518264947459,625,38
N2_active_eq_sto3g,yoshida4,0.14528889722886193,new_h01_continuous_branch_calculation,-2.8298995917172765e-05,0.9999999998525415,7.936802530272675e-15,False,4.515578723978251,625,38
N2_active_eq_sto3g,yoshida4,0.14670240905353682,new_h01_continuous_branch_calculation,-2.941300292737069e-05,0.9999999998406794,2.397817979104653e-15,False,4.216633550124243,625,38
N2_active_eq_sto3g,yoshida4,0.1467867209116337,new_h01_continuous_branch_calculation,-2.9480470110841456e-05,0.99999999983995,5.026761428808107e-15,False,4.2020239878911525,625,38
N2_active_eq_sto3g,yoshida4,0.1481842515692291,audited_source_artifact,-3.0615732294095335e-05,0.9999999998273632,3.195963762165295e-15,False,4.682462499011308,625,38
N2_active_eq_sto3g,yoshida4,0.14828454459440546,new_h01_continuous_branch_calculation,-3.069844152587738e-05,0.9999999998264186,7.942653678259183e-15,False,4.236456718062982,625,38
N2_active_eq_sto3g,yoshida4,0.14966609408492143,new_h01_continuous_branch_calculation,-3.185485689930909e-05,0.9999999998130618,4.0658013396528835e-15,False,4.487896471051499,625,38
N2_active_eq_sto3g,yoshida4,0.14978236827717722,audited_source_artifact,-3.19536469353084e-05,0.9999999998119129,5.100305870483917e-15,False,4.759462520945817,625,38
N2_active_eq_sto3g,yoshida4,0.15114793660061368,new_h01_continuous_branch_calculation,-3.3131096403861055e-05,0.9999999997977551,2.9415611163484163e-15,False,4.334198693977669,625,38
N2_active_eq_sto3g,yoshida4,0.15128019195994905,new_h01_continuous_branch_calculation,-3.324683015797712e-05,0.9999999997963358,2.7305674801775546e-15,False,4.148019777145237,625,38
N2_active_eq_sto3g,yoshida4,0.152629779116306,new_h01_continuous_branch_calculation,-3.4445177241039614e-05,0.9999999997813571,3.4746448501230776e-15,False,4.368690563132986,625,38
N2_active_eq_sto3g,yoshida4,0.15277801564272078,new_h01_continuous_branch_calculation,-3.4578741922443356e-05,0.9999999997796505,3.742250790054466e-15,False,4.536901783198118,625,38
N2_active_eq_sto3g,yoshida4,0.15411162163199826,new_h01_continuous_branch_calculation,-3.579783258129461e-05,0.999999999763802,9.21530467736877e-15,False,4.250313972122967,625,38
N2_active_eq_sto3g,yoshida4,0.15427583932549258,new_h01_continuous_branch_calculation,-3.595013996477969e-05,0.9999999997617932,4.468046554138411e-15,False,4.212349117966369,625,38
N2_active_eq_sto3g,yoshida4,0.15559346414769057,audited_source_artifact,-3.718980214664039e-05,0.9999999997450268,6.949489236239858e-15,False,4.578801167896017,625,38
N2_active_eq_sto3g,yoshida4,0.1557736630082643,new_h01_continuous_branch_calculation,-3.736178899422303e-05,0.9999999997426614,4.952531079142649e-15,False,4.2060633569490165,625,38
N2_active_eq_sto3g,yoshida4,0.15707530666338285,new_h01_continuous_branch_calculation,-3.862183225077804e-05,0.99999999972497,4.574406740168692e-15,False,4.313718436984345,625,38
N2_active_eq_sto3g,yoshida4,0.1572714866910361,audited_source_artifact,-3.88144605894837e-05,0.9999999997222064,8.566631047496312e-15,False,4.502880009822547,625,38
N2_active_eq_sto3g,yoshida4,0.15855714917907518,new_h01_continuous_branch_calculation,-4.009467607014581e-05,0.9999999997035465,5.4267715068512934e-15,False,4.253012137953192,625,38
N2_active_eq_sto3g,yoshida4,0.15876931037380787,new_h01_continuous_branch_calculation,-4.030893324287863e-05,0.9999999997003535,4.5405134250771974e-15,False,4.242423836840317,625,38
N2_active_eq_sto3g,yoshida4,0.16003899169476743,new_h01_continuous_branch_calculation,-4.160909318502575e-05,0.9999999996806523,3.3259780812923845e-15,False,4.1604063080158085,625,38
N2_active_eq_sto3g,yoshida4,0.16026713405657966,new_h01_continuous_branch_calculation,-4.1845992500360926e-05,0.9999999996769977,4.3203004103754926e-15,False,4.062946958933026,625,38
N2_active_eq_sto3g,yoshida4,0.16152083421045976,new_h01_continuous_branch_calculation,-4.31658498731343e-05,0.9999999996562474,3.7873997825520944e-15,False,4.052941435016692,625,38
N2_active_eq_sto3g,yoshida4,0.1617649577393514,new_h01_continuous_branch_calculation,-4.342643053612793e-05,0.9999999996520794,3.724946827307088e-15,False,4.324630603892729,625,38
N2_active_eq_sto3g,yoshida4,0.163002676726152,audited_source_artifact,-4.476571894243842e-05,0.999999999630232,4.828239916771475e-15,False,4.239984618034214,625,38
N2_active_eq_sto3g,yoshida4,0.16326278142212322,new_h01_continuous_branch_calculation,-4.505104665542235e-05,0.9999999996254867,3.727049185238917e-15,False,4.27389919012785,625,38
N2_active_eq_sto3g,yoshida4,0.16476060510489496,audited_source_artifact,-4.672064687908793e-05,0.9999999995971496,1.1045743602470173e-14,False,4.194934407016262,625,38
N2_active_stretch150_sto3g,current_m3,0.7082778239949193,new_h01_continuous_branch_calculation,-4.582706928239781e-06,0.9999999985828056,1.194570502277539e-14,False,10.944681077031419,663,659
N2_active_stretch150_sto3g,current_m3,0.7213157492311076,new_h01_continuous_branch_calculation,-4.924598442261976e-06,0.9999999983495222,1.1386802003976387e-14,False,4.599299099063501,701,114
N2_active_stretch150_sto3g,current_m3,0.7499412254063852,new_h01_continuous_branch_calculation,-5.740956473693654e-06,0.9999999977129161,1.1786064844477307e-14,False,4.415611939970404,701,114
N2_active_stretch150_sto3g,current_m3,0.7637460874211729,new_h01_continuous_branch_calculation,-6.168455959756725e-06,0.9999999973335711,1.2074617753857979e-14,False,4.2392629471141845,701,114
N2_active_stretch150_sto3g,current_m3,0.791604626817851,new_h01_continuous_branch_calculation,-7.102051428092303e-06,0.9999999963913964,1.0425376300901728e-14,False,4.719582800054923,701,114
N2_active_stretch150_sto3g,current_m3,0.806176425611238,new_h01_continuous_branch_calculation,-7.629837623827291e-06,0.9999999957875856,1.5084231049481012e-14,False,4.18288883799687,701,114
N2_active_stretch150_sto3g,current_m3,0.8332680282293169,new_h01_continuous_branch_calculation,-8.686995296560378e-06,0.9999999944173739,9.73289979495814e-15,False,4.306839712895453,701,114
N2_active_stretch150_sto3g,current_m3,0.8486067638013032,new_h01_continuous_branch_calculation,-9.331165354897507e-06,0.9999999934735864,1.2394350982743072e-14,False,4.2166375510860234,701,114
N2_active_stretch150_sto3g,current_m3,0.8749314296407827,new_h01_continuous_branch_calculation,-1.051742289067508e-05,0.9999999915100766,1.2133299513163735e-14,False,4.258784705074504,701,114
N2_active_stretch150_sto3g,current_m3,0.8910371019913683,new_h01_continuous_branch_calculation,-1.1295506304576151e-05,0.9999999900569483,1.3407955469685177e-14,False,4.215577675029635,701,114
N2_active_stretch150_sto3g,current_m3,0.9165948310522487,new_h01_continuous_branch_calculation,-1.2615507074128724e-05,0.9999999872765115,1.0836976920471784e-14,False,4.102863206062466,701,114
N2_active_stretch150_sto3g,current_m3,0.9334674401814336,new_h01_continuous_branch_calculation,-1.3546466283504608e-05,0.9999999850651892,1.0314960568531568e-14,False,4.3683052060659975,701,114
N2_active_stretch150_sto3g,current_m3,0.9582582324637143,new_h01_continuous_branch_calculation,-1.5003853173721586e-05,0.9999999811610917,1.1403895977611177e-14,False,5.078114364063367,701,114
N2_active_stretch150_sto3g,current_m3,0.9758977783714986,new_h01_continuous_branch_calculation,-1.6108067467036178e-05,0.9999999778207996,1.3424869462334872e-14,False,4.540520986076444,701,114
N2_active_stretch150_sto3g,current_m3,0.9810789924864634,new_h01_continuous_branch_calculation,-1.6443325206536723e-05,0.9999999767378059,1.3756809268761457e-14,False,4.262239395873621,701,114
N2_active_stretch150_sto3g,current_m3,0.9972022282747268,new_h01_continuous_branch_calculation,-1.7519037319458558e-05,0.999999973035173,1.494462808808207e-14,False,4.326330028939992,701,114
N2_active_stretch150_sto3g,current_m3,0.9976500959355118,new_h01_continuous_branch_calculation,-1.7549627608207728e-05,0.999999972924634,1.0175562920478403e-14,False,4.045855330070481,701,114
N2_active_stretch150_sto3g,current_m3,1.028602727603104,new_h01_continuous_branch_calculation,-1.975911687831305e-05,0.9999999641132494,1.3225644804079483e-14,False,4.072094386909157,701,114
N2_active_stretch150_sto3g,current_m3,1.0387895214562555,new_h01_continuous_branch_calculation,-2.052832344578824e-05,0.9999999606300288,1.239491991035957e-14,False,4.1174181760288775,701,114
N2_active_stretch150_sto3g,current_m3,1.0558611828791227,new_h01_continuous_branch_calculation,-2.1865526251777268e-05,0.9999999539897649,9.913159984915258e-15,False,4.157132731052116,701,114
N2_active_stretch150_sto3g,current_m3,1.0563353956964243,new_h01_continuous_branch_calculation,-2.1903543282051674e-05,0.9999999537892165,1.1826330858616284e-14,False,4.357797930948436,701,114
N2_active_stretch150_sto3g,current_m3,1.0891087704032867,new_h01_continuous_branch_calculation,-2.464805396322907e-05,0.9999999372054015,1.0470387957266362e-14,False,4.7640098868869245,701,114
N2_active_stretch150_sto3g,current_m3,1.0965000504260471,new_h01_continuous_branch_calculation,-2.529953730396315e-05,0.9999999325092173,1.0722835203190521e-14,False,4.678484022850171,701,114
N2_active_stretch150_sto3g,current_m3,1.114520137483518,new_h01_continuous_branch_calculation,-2.693934260991501e-05,0.9999999187140015,9.666071954861862e-15,False,4.6562419349793345,701,114
N2_active_stretch150_sto3g,current_m3,1.1150206954573367,new_h01_continuous_branch_calculation,-2.6985945997624145e-05,0.9999999182682632,8.854271851653855e-15,False,4.132922611897811,701,114
N2_active_stretch150_sto3g,current_m3,1.1496148132034691,new_h01_continuous_branch_calculation,-3.0347034271177038e-05,0.9999998662299912,1.0970148771999136e-14,False,4.126308373175561,701,114
N2_active_stretch150_sto3g,current_m3,1.1542105793958393,new_h01_continuous_branch_calculation,-3.0814432636036805e-05,0.9999998511867614,1.6202669359953718e-14,False,4.139628640143201,701,114
N2_active_stretch150_sto3g,current_m3,1.173179092087914,new_h01_continuous_branch_calculation,-3.2791548999265473e-05,0.9999996193114515,9.212491789093727e-15,False,4.081855489173904,701,114
N2_active_stretch150_sto3g,current_m3,1.1737059952182491,new_h01_continuous_branch_calculation,-3.2847335298407595e-05,0.9999995986060722,1.2679031194457812e-14,False,4.080364214954898,701,114
N2_active_stretch150_sto3g,current_m3,1.2101208560036518,new_h01_continuous_branch_calculation,-3.6949393916697094e-05,0.9999996518472097,9.856388744989362e-15,False,4.106776801869273,701,114
N2_active_stretch150_sto3g,current_m3,1.2119211083656314,new_h01_continuous_branch_calculation,-3.7158279918072234e-05,0.9999996641225322,8.348287862719293e-15,False,4.109129050979391,701,114
N2_active_stretch150_sto3g,current_m3,1.2318380466923098,new_h01_continuous_branch_calculation,-3.952311125933406e-05,0.9999993819834097,1.091562880420549e-14,False,4.090005569159985,701,114
N2_active_stretch150_sto3g,current_m3,1.2323912949791616,new_h01_continuous_branch_calculation,-3.958972014026791e-05,0.9999993391011492,9.687773506525304e-15,False,4.047963124001399,701,114
N2_active_stretch150_sto3g,current_m3,1.2696316373354233,new_h01_continuous_branch_calculation,-4.4357123282927916e-05,0.999999540111524,1.1203992259798097e-14,False,4.088232146110386,701,114
N2_active_stretch150_sto3g,current_m3,1.2706268988038345,new_h01_continuous_branch_calculation,-4.4488404923725685e-05,0.9999995546479524,1.147576143357118e-14,False,4.097312244120985,701,114
N2_active_stretch150_sto3g,current_m3,1.2904970012967054,new_h01_continuous_branch_calculation,-4.717558886220055e-05,0.9999995801898832,8.88836624992277e-15,False,4.134456302039325,701,114
N2_active_stretch150_sto3g,current_m3,1.2910765947400742,new_h01_continuous_branch_calculation,-4.725554942058815e-05,0.9999995835585757,1.1460345819834477e-14,False,4.118751244852319,701,114
N2_active_stretch150_sto3g,current_m3,1.327342166305215,new_h01_continuous_branch_calculation,-5.2449870489759504e-05,0.99999945230955,9.78947923744071e-15,False,4.0756958038546145,701,114
N2_active_stretch150_sto3g,current_m3,1.3311329416040172,new_h01_continuous_branch_calculation,-5.3013768355005335e-05,0.9999994084310451,1.6075446199494516e-14,False,4.084819951094687,701,114
N2_active_stretch150_sto3g,current_m3,1.3491559559011008,new_h01_continuous_branch_calculation,-5.563284938826336e-05,0.9999582041371402,1.1786159727446585e-14,False,4.215746133122593,701,114
N2_active_stretch150_sto3g,current_m3,1.3497618945009864,new_h01_continuous_branch_calculation,-5.546430360790698e-05,0.9996193242550105,1.130670622606378e-14,False,4.242052980931476,701,114
N2_active_stretch150_sto3g,current_m3,1.3916389844041994,new_h01_continuous_branch_calculation,-6.259022612337393e-05,0.9999989181734782,5.7780638806143625e-15,False,4.2647529961541295,701,114
N2_active_stretch150_sto3g,current_m3,1.0558611828791227,audited_source_artifact,-2.1865526251777268e-05,0.9999999539897649,9.913159984915258e-15,False,4.157132731052116,701,114
N2_active_stretch150_sto3g,current_m3,1.0563353956964243,audited_source_artifact,-2.1903543282051674e-05,0.9999999537892165,1.1826330858616284e-14,False,4.357797930948436,701,114
N2_active_stretch150_sto3g,current_m3,1.0675929738000016,new_h01_continuous_branch_calculation,-2.282009690342857e-05,0.999999948736874,1.4493144282877315e-14,False,4.099832551088184,701,114
N2_active_stretch150_sto3g,current_m3,1.0680724556486068,new_h01_continuous_branch_calculation,-2.2859736860944632e-05,0.9999999485084892,1.0443554859218141e-14,False,4.339558487990871,701,114
N2_active_stretch150_sto3g,current_m3,1.0793247647208808,new_h01_continuous_branch_calculation,-2.380427495502232e-05,0.9999999427976162,9.174717565391353e-15,False,4.317629160126671,701,114
N2_active_stretch150_sto3g,current_m3,1.0798095156007892,new_h01_continuous_branch_calculation,-2.38455848694172e-05,0.9999999425353062,1.1853977691694145e-14,False,4.318995612906292,701,114
N2_active_stretch150_sto3g,current_m3,1.09105655564176,new_h01_continuous_branch_calculation,-2.4818555948643562e-05,0.9999999360108792,1.7695789753156017e-14,False,4.302235919982195,701,114
N2_active_stretch150_sto3g,current_m3,1.0915465755529719,new_h01_continuous_branch_calculation,-2.4861583149575566e-05,0.9999999357057293,9.901066534412544e-15,False,4.1469728800002486,701,114
N2_active_stretch150_sto3g,current_m3,1.1027883465626391,new_h01_continuous_branch_calculation,-2.586342372034949e-05,0.9999999281259611,1.965141117074679e-14,False,4.032284491928294,701,114
N2_active_stretch150_sto3g,current_m3,1.1032836355051543,new_h01_continuous_branch_calculation,-2.5908215568949383e-05,0.999999927763471,9.654634607153614e-15,False,4.4176493738777936,701,114
N2_active_stretch150_sto3g,current_m3,1.114520137483518,audited_source_artifact,-2.693934260991501e-05,0.9999999187140015,9.666071954861862e-15,False,4.6562419349793345,701,114
N2_active_stretch150_sto3g,current_m3,1.1150206954573367,audited_source_artifact,-2.6985945997624145e-05,0.9999999182682632,8.854271851653855e-15,False,4.132922611897811,701,114
N2_active_stretch150_sto3g,current_m3,1.1262519284043975,new_h01_continuous_branch_calculation,-2.8046741367054395e-05,0.9999999069517597,1.3008404539425384e-14,False,4.09643885307014,701,114
N2_active_stretch150_sto3g,current_m3,1.1267577554095192,new_h01_continuous_branch_calculation,-2.809520165562391e-05,0.9999999063700962,1.0517519590441414e-14,False,4.159402170917019,701,114
N2_active_stretch150_sto3g,current_m3,1.1379837193252766,new_h01_continuous_branch_calculation,-2.918597560713525e-05,0.9999998910107083,1.1283652009866773e-14,False,4.1634218618273735,701,114
N2_active_stretch150_sto3g,current_m3,1.1384948153617018,new_h01_continuous_branch_calculation,-2.9236333942152687e-05,0.9999998901665063,1.3321297245144984e-14,False,4.390428937971592,701,114
N2_active_stretch150_sto3g,current_m3,1.1497155102461558,new_h01_continuous_branch_calculation,-3.035722329712072e-05,0.9999998659449898,1.0537274312247081e-14,False,4.284382211044431,701,114
N2_active_stretch150_sto3g,current_m3,1.1502318753138843,new_h01_continuous_branch_calculation,-3.040950843492904e-05,0.9999998644563036,1.2654078555788716e-14,False,4.1464927000924945,701,114
N2_active_stretch150_sto3g,current_m3,1.161447301167035,new_h01_continuous_branch_calculation,-3.1560108002264077e-05,0.9999998137256099,1.3101101667841411e-14,False,4.086907637072727,701,114
N2_active_stretch150_sto3g,current_m3,1.1619689352660667,new_h01_continuous_branch_calculation,-3.1614302254882736e-05,0.9999998099419823,1.1847764244380224e-14,False,4.125196279026568,701,114
N2_active_stretch150_sto3g,current_m3,1.173179092087914,audited_source_artifact,-3.2791548999265473e-05,0.9999996193114515,9.212491789093727e-15,False,4.081855489173904,701,114
N2_active_stretch150_sto3g,current_m3,1.1737059952182491,audited_source_artifact,-3.2847335298407595e-05,0.9999995986060722,1.2679031194457812e-14,False,4.080364214954898,701,114
N2_active_stretch150_sto3g,current_m3,1.1849108830087933,new_h01_continuous_branch_calculation,-3.399491882308145e-05,0.9999935523667494,9.818156232292386e-15,False,4.114109579939395,701,114
N2_active_stretch150_sto3g,current_m3,1.1854430551704318,new_h01_continuous_branch_calculation,-3.403508387640151e-05,0.9999906318029241,1.1485260245042553e-14,False,4.026081437012181,701,114
N2_active_stretch150_sto3g,current_m3,1.1966426739296723,new_h01_continuous_branch_calculation,-3.5423568090008225e-05,0.9999989576905692,1.3386800945182618e-14,False,4.048275945009664,701,114
N2_active_stretch150_sto3g,current_m3,1.1971801151226142,new_h01_continuous_branch_calculation,-3.548244607718179e-05,0.9999990536894838,1.3498209507102996e-14,False,4.2258855500258505,701,114
N2_active_stretch150_sto3g,current_m3,1.2083744648505517,new_h01_continuous_branch_calculation,-3.674768190237489e-05,0.9999996340833568,1.009098964721337e-14,False,4.142791535006836,701,114
