experiment_id,case_id,formula_id,grid_role,sign,absolute_time,time_hartree_inverse,selected_eigenbranch_id,principal_phase_radians,unwrapped_phase_radians,unwrap_integer,direct_shift_hartree,ground_state_overlap_probability,previous_branch_overlap_probability,degenerate_subspace_projector_overlap_probability,eigenpair_residual_2_norm,unitarity_residual_frobenius,branch_reliable,direct_cost,infeasible_error_budget
B,H4,current_m3,decision_frozen_grid,1,0.7526765311217711,0.7526765311217711,0,-1.381096469001875,-1.381096469001875,0,-4.051998413245883e-06,0.999999999142414,0.9999999999995994,0.9999999999995994,6.373510370867355e-15,5.538302296544492e-13,True,26238551.784032717,False
B,H4,current_m3,decision_frozen_grid,1,0.7565995866079102,0.7565995866079102,0,-1.3882950009732873,-1.3882950009732873,0,-4.136275734589745e-06,0.9999999991046082,0.999999999999585,0.999999999999585,2.8209467781024468e-15,5.545095443285225e-13,True,26116674.005842928,False
B,H4,current_m3,decision_frozen_grid,1,0.7605430896086334,0.7605430896086334,0,-1.395531054359577,-1.395531054359577,0,-4.222296286160443e-06,0.9999999990651165,0.9999999999995748,0.9999999999995748,2.6089164241583427e-15,5.530940386095909e-13,True,25995662.11282031,False
B,H4,current_m3,decision_frozen_grid,1,0.7645071466992504,0.7645071466992504,0,-1.4028048247704892,-1.4028048247704892,0,-4.310095807369407e-06,0.9999999990238628,0.999999999999559,0.999999999999559,3.0081925896255163e-15,5.51788130713412e-13,True,25875515.7650334,False
B,H4,current_m3,decision_frozen_grid,1,0.7684918650105561,0.7684918650105561,0,-1.4101165088364163,-1.4101165088364163,0,-4.399710763935971e-06,0.9999999989807664,0.9999999999995373,0.9999999999995373,2.3547026906118647e-15,5.521670700279154e-13,True,25756234.70989748,False
B,H4,current_m3,decision_frozen_grid,1,0.7724973522317261,0.7724973522317261,0,-1.4174663042137425,-1.4174663042137425,0,-4.491178357435288e-06,0.9999999989357524,0.9999999999995153,0.9999999999995153,1.964816655290078e-15,5.52760707638115e-13,True,25637818.783095367,False
B,H4,current_m3,decision_frozen_grid,1,0.776523716613227,0.776523716613227,0,-1.4248544095902211,-1.4248544095902211,0,-4.584536540841455e-06,0.9999999988887234,0.9999999999994913,0.9999999999994913,1.6511219107866871e-15,5.519634593949548e-13,True,25520267.91052234,False
B,H4,current_m3,decision_frozen_grid,1,0.7805710669697427,0.7805710669697427,0,-1.432281024690379,-1.432281024690379,0,-4.6798240322942775e-06,0.9999999988396058,0.9999999999994722,0.9999999999994722,3.1149925725309944e-15,5.533577488371356e-13,True,25403582.109953675,False
B,H4,current_m3,decision_frozen_grid,1,0.7846395126831133,0.7846395126831133,0,-1.4397463502809509,-1.4397463502809509,0,-4.777080333751016e-06,0.9999999987882775,0.9999999999994473,0.9999999999994473,3.1024155043032485e-15,5.485149074159163e-13,True,25287761.49353575,False
B,H4,current_m3,decision_frozen_grid,1,0.788729163705293,0.788729163705293,0,-1.4472505881763382,-1.4472505881763382,0,-4.876345738091814e-06,0.9999999987346684,0.99999999999942,0.99999999999942,5.7179494448832295e-15,5.531177367407568e-13,True,25172806.26840429,False
B,H4,current_m3,decision_frozen_grid,1,0.7928401305613212,0.7928401305613212,0,-1.4547939412441095,-1.4547939412441095,0,-4.97766135620914e-06,0.9999999986786492,0.999999999999394,0.999999999999394,2.480536587269795e-15,5.509940485982519e-13,True,25058716.740602557,False
B,H4,current_m3,decision_frozen_grid,1,0.7969725243523089,0.7969725243523089,0,-1.462376613410513,-1.462376613410513,0,-5.081069122114812e-06,0.9999999986201318,0.9999999999993638,0.9999999999993638,3.494898003807731e-15,5.479898730817982e-13,True,24945493.31542864,False
B,H4,current_m3,decision_frozen_grid,1,0.8011264567584417,0.8011264567584417,0,-1.469998809666036,-1.469998809666036,0,-5.18661182047353e-06,0.999999998558988,0.9999999999993363,0.9999999999993363,2.3616483967280818e-15,5.548686313292589e-13,True,24833136.501465164,False
B,H4,current_m3,decision_frozen_grid,1,0.805302040041998,0.805302040041998,0,-1.4776607360709715,-1.4776607360709715,0,-5.29433308438243e-06,0.9999999984951078,0.999999999999307,0.999999999999307,2.923221076965409e-15,5.480187688378133e-13,True,24721646.909824576,False
B,H4,current_m3,decision_frozen_grid,1,0.8094993870503832,0.8094993870503832,0,-1.4853625997610538,-1.4853625997610538,0,-5.404277442000449e-06,0.9999999984283594,0.9999999999992766,0.9999999999992766,2.5620572673456927e-15,5.498921611185028e-13,True,24611025.261306822,False
B,H4,current_m3,decision_frozen_grid,1,0.8137186112191787,0.8137186112191787,0,-1.4931046089530706,-1.4931046089530706,0,-5.5164903005611166e-06,0.9999999983586174,0.9999999999992426,0.9999999999992426,3.208912759656819e-15,5.541236293281017e-13,True,24501272.383514155,False
B,H4,current_m3,decision_frozen_grid,1,0.8179598265752083,0.8179598265752083,0,-1.5008869729505538,-1.5008869729505538,0,-5.631017987228759e-06,0.9999999982857457,0.9999999999992109,0.9999999999992109,2.256941024694455e-15,5.503969190470708e-13,True,24392389.217145015,False
B,H4,current_m3,decision_frozen_grid,1,0.8222231477396197,0.8222231477396197,0,-1.5087099021494728,-1.5087099021494728,0,-5.747907755981885e-06,0.9999999982095997,0.9999999999991795,0.9999999999991795,1.7468830816439543e-15,5.559306953190372e-13,True,24284376.816877577,False
B,H4,current_m3,decision_frozen_grid,1,0.8265086899309817,0.8265086899309817,0,-1.5165736080439716,-1.5165736080439716,0,-5.867207813814446e-06,0.9999999981300187,0.9999999999991351,0.9999999999991351,3.0842193681314772e-15,5.513848882011311e-13,True,24177236.355381753,False
B,H4,current_m3,decision_frozen_grid,1,0.8308165689683987,0.8308165689683987,0,-1.5244783032321252,-1.5244783032321252,0,-5.988967328285355e-06,0.999999998046871,0.9999999999990914,0.9999999999990914,2.5951420733790902e-15,5.500204938937605e-13,True,24070969.12442673,False
B,H4,current_m3,decision_frozen_grid,1,0.8351469012746406,0.8351469012746406,0,-1.5324242014217384,-1.5324242014217384,0,-6.113236454385884e-06,0.9999999979599747,0.9999999999990543,0.9999999999990543,1.6558218783232539e-15,5.521421350146702e-13,True,23965576.539101254,False
B,H4,current_m3,decision_frozen_grid,1,0.8394998038792887,0.8394998038792887,0,-1.540411517436173,-1.540411517436173,0,-6.240066356300034e-06,0.9999999978691625,0.9999999999990095,0.9999999999990095,4.379893868173772e-15,5.522747701814168e-13,True,23861060.141269214,False
B,H4,current_m3,decision_frozen_grid,1,0.8438753944218992,0.8438753944218992,0,-1.5484404672201928,-1.5484404672201928,0,-6.3695092107352025e-06,0.9999999977742573,0.9999999999989626,0.9999999999989626,2.084279277037762e-15,5.506251935525818e-13,True,23757421.60021758,False
B,H4,current_m3,decision_frozen_grid,1,0.8482737911551818,0.8482737911551818,0,-1.556511267845868,-1.556511267845868,0,-6.5016182495547525e-06,0.9999999976750735,0.9999999999989182,0.9999999999989182,3.211893659652025e-15,5.477381711339485e-13,True,23654662.719506305,False
B,H4,current_m3,decision_frozen_grid,1,0.8526951129481963,0.8526951129481963,0,-1.5646241375184846,-1.5646241375184846,0,-6.636447764662989e-06,0.999999997571408,0.9999999999988705,0.9999999999988705,2.747665067931574e-15,5.468324276704463e-13,True,23552785.437994804,False
B,H4,current_m3,decision_frozen_grid,1,0.8571394792895644,0.8571394792895644,0,-1.572779295582499,-1.572779295582499,0,-6.7740531344284705e-06,0.9999999974630591,0.9999999999988172,0.9999999999988172,2.2572026280101504e-15,5.504345847943778e-13,True,23451791.834305193,False
B,H4,current_m3,decision_frozen_grid,1,0.8616070102906993,0.8616070102906993,0,-1.5809769625275178,-1.5809769625275178,0,-6.914490836784637e-06,0.9999999973498102,0.9999999999987601,0.9999999999987601,3.452964025295319e-15,5.504917034463108e-13,True,23351684.12930824,False
B,H4,current_m3,decision_frozen_grid,1,0.8660978266890519,0.8660978266890519,0,-1.5892173599943207,-1.5892173599943207,0,-7.057818482092415e-06,0.9999999972314422,0.9999999999987039,0.9999999999987039,2.1119215459445366e-15,5.51257445483234e-13,True,23252464.691738408,False
B,H4,current_m3,decision_frozen_grid,1,0.8706120498513732,0.8706120498513732,0,-1.5975007107809016,-1.5975007107809016,0,-7.204094823798357e-06,0.9999999971077085,0.9999999999986449,0.9999999999986449,3.269660496164442e-15,5.479463718022273e-13,True,23154136.04048831,False
B,H4,current_m3,decision_frozen_grid,1,0.8751498017769949,0.8751498017769949,0,-1.605827238848561,-1.605827238848561,0,-7.353379794183823e-06,0.9999999969783699,0.9999999999985789,0.9999999999985789,4.058907062062744e-15,5.544659924409299e-13,True,23056700.850842133,False
B,H4,current_m3,decision_frozen_grid,1,0.8797112051011263,0.8797112051011263,0,-1.614197169328009,-1.614197169328009,0,-7.505734512802675e-06,0.999999996843167,0.9999999999985132,0.9999999999985132,2.579648316045415e-15,5.515580073763656e-13,True,22960161.95664584,False
B,H4,current_m3,decision_frozen_grid,1,0.8842963830981692,0.8842963830981692,0,-1.6226107285255162,-1.6226107285255162,0,-7.661221313126632e-06,0.9999999967018336,0.9999999999984497,0.9999999999984497,1.6202677504409687e-15,5.495259419687052e-13,True,22864522.355376244,False
B,H4,current_m3,decision_frozen_grid,1,0.8889054596850474,0.8889054596850474,0,-1.6310681439291,-1.6310681439291,0,-7.819903775851955e-06,0.9999999965540756,0.9999999999983842,0.9999999999983842,2.0716254087351907e-15,5.480823874740767e-13,True,22769785.214320652,False
B,H4,current_m3,decision_frozen_grid,1,0.8935385594245584,0.8935385594245584,0,-1.639569644214726,-1.639569644214726,0,-7.981846734006481e-06,0.9999999963995947,0.9999999999983047,0.9999999999983047,2.0179931142602166e-15,5.518719266739217e-13,True,22675953.87263299,False
B,H4,current_m3,decision_frozen_grid,1,0.8981958075287377,0.8981958075287377,0,-1.648115459252575,-1.648115459252575,0,-8.147116319801029e-06,0.9999999962380961,0.9999999999982245,0.9999999999982245,3.1024509262793044e-15,5.48702144400953e-13,True,22583031.849812657,False
B,H4,current_m3,decision_frozen_grid,1,0.9028773298622441,0.9028773298622441,0,-1.6567058201133078,-1.6567058201133078,0,-8.315779970846648e-06,0.9999999960692403,0.9999999999981466,0.9999999999981466,3.5454068615885382e-15,5.536943224668301e-13,True,22491022.84821674,False
B,H4,current_m3,decision_frozen_grid,1,0.90758325294576,0.90758325294576,0,-1.6653409590743802,-1.6653409590743802,0,-8.487906453913396e-06,0.99999999589269,0.9999999999980611,0.9999999999980611,1.2163163542627417e-15,5.495091270525639e-13,True,22399930.75838088,False
B,H4,current_m3,decision_frozen_grid,1,0.9123137039594115,0.9123137039594115,0,-1.674021109626415,-1.674021109626415,0,-8.663565915112414e-06,0.9999999957080903,0.9999999999979743,0.9999999999979743,2.0840886248494524e-15,5.463757271260807e-13,True,22309759.668418996,False
B,H4,current_m3,decision_frozen_grid,1,0.9170688107462055,0.9170688107462055,0,-1.6827465064795593,-1.6827465064795593,0,-8.842829872790503e-06,0.9999999955150618,0.9999999999978826,0.9999999999978826,5.145553511446882e-15,5.491204680362127e-13,True,22220513.865078077,False
B,H4,current_m3,decision_frozen_grid,1,0.9218487018154845,0.9218487018154845,0,-1.6915173855699204,-1.6915173855699204,0,-9.025771265491755e-06,0.9999999953132184,0.9999999999977882,0.9999999999977882,2.4395930635723196e-15,5.491709991834648e-13,True,22132197.843169004,False
B,H4,current_m3,decision_frozen_grid,1,0.9266535063463998,0.9266535063463998,0,-1.7003339840660239,-1.7003339840660239,0,-9.21246447949109e-06,0.9999999951021334,0.9999999999976801,0.9999999999976801,3.8515456509840425e-15,5.465834119975699e-13,True,22044816.31214202,False
B,H4,current_m3,decision_frozen_grid,1,0.9314833541914018,0.9314833541914018,0,-1.7091965403752798,-1.7091965403752798,0,-9.402985354123317e-06,0.9999999948813949,0.9999999999975615,0.9999999999975615,4.2476176365962e-15,5.48769884332801e-13,True,21958374.19961995,False
B,H4,current_m3,decision_frozen_grid,1,0.9363383758797511,0.9363383758797511,0,-1.7181052941505355,-1.7181052941505355,0,-9.59741123507385e-06,0.9999999946505473,0.9999999999974474,0.9999999999974474,3.9079124416447115e-15,5.4859885610969e-13,True,21872876.662210383,False
B,H4,current_m3,decision_frozen_grid,1,0.9412187026210445,0.9412187026210445,0,-1.7270604862966263,-1.7270604862966263,0,-9.795820995250892e-06,0.9999999944091134,0.999999999997327,0.999999999997327,1.9571319644426784e-15,5.483067247704663e-13,True,21788329.091773257,False
B,H4,current_m3,decision_frozen_grid,1,0.9461244663087616,0.9461244663087616,0,-1.736062358976963,-1.736062358976963,0,-9.998295052549011e-06,0.9999999941566036,0.9999999999972038,0.9999999999972038,2.3548695965315265e-15,5.509740533763381e-13,True,21704737.12150581,False
B,H4,current_m3,decision_frozen_grid,1,0.9510557995238295,0.9510557995238295,0,-1.7451111556201782,-1.7451111556201782,0,-1.020491541314783e-05,0.9999999938924933,0.999999999997077,0.999999999997077,2.612526309460666e-15,5.4733543107527e-13,True,21622106.63602023,False
B,H4,current_m3,decision_frozen_grid,1,0.9560128355382056,0.9560128355382056,0,-1.7542071209267787,-1.7542071209267787,0,-1.041576568483471e-05,0.9999999936162383,0.9999999999969411,0.9999999999969411,1.5735934127838568e-15,5.459273811764582e-13,True,21540443.77733995,False
B,H4,current_m3,decision_frozen_grid,1,0.9609957083184792,0.9609957083184792,0,-1.7633505008758703,-1.7633505008758703,0,-1.0630931127408871e-05,0.9999999933272699,0.9999999999967983,0.9999999999967983,3.337010828450388e-15,5.443606628281028e-13,True,21459754.95658162,False
B,H4,current_m3,decision_frozen_grid,1,0.9660045525294925,0.9660045525294925,0,-1.772541542731891,-1.772541542731891,0,-1.0850498673331543e-05,0.9999999930249863,0.9999999999966465,0.9999999999966465,1.8529892146628254e-15,5.456703531278885e-13,True,21380046.86163303,False
B,H4,current_m3,decision_frozen_grid,1,0.9710395035379795,0.9710395035379795,0,-1.7817804950513771,-1.7817804950513771,0,-1.1074556945711578e-05,0.9999999927087675,0.9999999999964888,0.9999999999964888,2.142848278949062e-15,5.496784232875382e-13,True,21301326.46480891,False
B,H4,current_m3,decision_frozen_grid,1,0.9761006974162246,0.9761006974162246,0,-1.7910676076898098,-1.7910676076898098,0,-1.1303196322254294e-05,0.999999992377951,0.9999999999963274,0.9999999999963274,2.4526157676823116e-15,5.468837184184394e-13,True,21223601.037480753,False
B,H4,current_m3,decision_frozen_grid,1,0.9811882709457403,0.9811882709457403,0,-1.8004031318084357,-1.8004031318084357,0,-1.1536508931042633e-05,0.9999999920318481,0.9999999999961566,0.9999999999961566,2.8781958179659834e-15,5.466957595362445e-13,True,21146878.155279916,False
B,H4,current_m3,decision_frozen_grid,1,0.986302361620963,0.986302361620963,0,-1.8097873198811765,-1.8097873198811765,0,-1.1774588705382172e-05,0.999999991669732,0.9999999999959741,0.9999999999959741,2.293576267253272e-15,5.474013093416001e-13,True,21071165.712205738,False
B,H4,current_m3,decision_frozen_grid,1,0.99144310765297,0.99144310765297,0,-1.8192204257015658,-1.8192204257015658,0,-1.2017531421326666e-05,0.9999999912908526,0.9999999999957836,0.9999999999957836,1.7650877187275376e-15,5.446691500836198e-13,True,20996471.93265977,False
B,H4,current_m3,decision_frozen_grid,1,0.9966106479732134,0.9966106479732134,0,-1.8287027043896913,-1.8287027043896913,0,-1.2265434708114142e-05,0.9999999908944119,0.9999999999955895,0.9999999999955895,5.235030481388075e-15,5.451191412394449e-13,True,20922805.380080864,False
B,H4,current_m3,decision_frozen_grid,1,1.001805122237276,1.001805122237276,0,-1.838234412399225,-1.838234412399225,0,-1.2518398106786677e-05,0.9999999904795676,0.9999999999953795,0.9999999999953795,1.350178584434449e-15,5.430265562461915e-13,True,20850174.972946975,False
B,H4,current_m3,decision_frozen_grid,1,1.0070266708286442,1.0070266708286442,0,-1.8478158075244484,-1.8478158075244484,0,-1.2776523086843738e-05,0.9999999900454573,0.9999999999951585,0.9999999999951585,3.6205739749375156e-15,5.494266599567422e-13,True,20778589.995310303,False
B,H4,current_m3,decision_frozen_grid,1,1.0122754348625045,1.0122754348625045,0,-1.8574471489073594,-1.8574471489073594,0,-1.303991310019903e-05,0.9999999895911498,0.9999999999949252,0.9999999999949252,2.4736370595165953e-15,5.452434860887554e-13,True,20708060.11319006,False
B,H4,current_m3,decision_frozen_grid,1,1.0175515561895538,1.0175515561895538,0,-1.8671286970447654,-1.8671286970447654,0,-1.330867359583543e-05,0.9999999891156957,0.9999999999946776,0.9999999999946776,2.318782896877251e-15,5.504282785689891e-13,True,20638595.38597271,False
B,H4,current_m3,decision_frozen_grid,1,1.0228551773998353,1.0228551773998353,0,-1.8768607137954625,-1.8768607137954625,0,-1.3582912068654807e-05,0.9999999886180815,0.9999999999944267,0.9999999999944267,2.419380293105169e-15,5.481811225721731e-13,True,20570206.283288583,False
B,H4,current_m3,decision_frozen_grid,1,1.028186441826592,1.028186441826592,0,-1.8866434623874453,-1.8866434623874453,0,-1.3862738104553074e-05,0.9999999880972505,0.999999999994172,0.999999999994172,5.6792337689060605e-15,5.473006981422972e-13,True,20502903.702003438,False
B,H4,current_m3,decision_frozen_grid,1,1.0335454935501391,1.0335454935501391,0,-1.8964772074251255,-1.8964772074251255,0,-1.4148263399293981e-05,0.9999999875520769,0.9999999999939024,0.9999999999939024,2.7749695792480766e-15,5.44017573406953e-13,True,20436698.98021917,False
B,H4,current_m3,decision_frozen_grid,1,1.038932477401759,1.038932477401759,0,-1.9063622148966293,-1.9063622148966293,0,-1.4439601809801417e-05,0.9999999869813885,0.9999999999936005,0.9999999999936005,2.923995540012982e-15,5.494165050031836e-13,True,20371603.916602023,False
B,H4,current_m3,decision_frozen_grid,1,1.0443475389676142,1.0443475389676142,0,-1.916298752181115,-1.916298752181115,0,-1.473686939079677e-05,0.9999999863839837,0.9999999999932836,0.9999999999932836,1.6336666688392046e-15,5.460047853010348e-13,True,20307630.788437027,False
B,H4,current_m3,decision_frozen_grid,1,1.0497908245926841,1.0497908245926841,0,-1.9262870880561351,-1.9262870880561351,0,-1.5040184431436288e-05,0.9999999857585651,0.9999999999929647,0.9999999999929647,1.8409375378286023e-15,5.452383156895145e-13,True,20244792.370533977,False
