experiment_id,case_id,formula_id,state_id,sign,absolute_time,time_hartree_inverse,model_status,quality_class,fhat_approx_hartree,g_approx_hartree,g_exact_hartree,delta_direct_hartree,E_fit_signed_hartree,E_state_signed_hartree,E_proxy_signed_hartree,E_total_signed_hartree,E_fit_hartree,E_state_hartree,E_proxy_hartree,E_total_hartree,closure_residual_hartree
B,H4,two_term_center,controlled_q0.010_phi4.712388980385,1,0.4,0.4,fit_ok,resolved,-5.388230808994752e-07,-5.381163556785785e-07,-5.579397956455843e-07,-5.579446760162199e-07,-7.067252208966529e-10,1.982343996700575e-08,4.880370635591812e-12,1.912159511674469e-08,7.067252208966529e-10,1.982343996700575e-08,4.880370635591812e-12,1.912159511674469e-08,0.0
B,H4,two_term_center,controlled_q0.050_phi0.000000000000,1,0.4,0.4,fit_ok,resolved,-3.166324878399549e-07,-3.169875261618315e-07,-5.579397956455843e-07,-5.579446760162199e-07,3.550383218765808e-10,2.409522694837528e-07,4.880370635591812e-12,2.41312188176265e-07,3.550383218765808e-10,2.409522694837528e-07,4.880370635591812e-12,2.41312188176265e-07,0.0
B,H4,two_term_center,controlled_q0.050_phi1.570796326795,1,0.4,0.4,fit_ok,resolved,-4.47101715681716e-07,-4.486102337568701e-07,-5.579397956455843e-07,-5.579446760162199e-07,1.508518075154099e-09,1.093295618887142e-07,4.880370635591812e-12,1.108429603345039e-07,1.508518075154099e-09,1.093295618887142e-07,4.880370635591812e-12,1.108429603345039e-07,0.0
B,H4,two_term_center,controlled_q0.050_phi3.141592653590,1,0.4,0.4,fit_ok,resolved,-5.868614813346743e-07,-5.864549497636177e-07,-5.579397956455843e-07,-5.579446760162199e-07,-4.065315710565942e-10,-2.851515411803345e-08,4.880370635591812e-12,-2.8916805318454452e-08,4.065315710565942e-10,2.851515411803345e-08,4.880370635591812e-12,2.8916805318454452e-08,0.0
B,H4,two_term_center,controlled_q0.050_phi4.712388980385,1,0.4,0.4,fit_ok,resolved,-4.563922533884673e-07,-4.5483224218184626e-07,-5.579397956455843e-07,-5.579446760162199e-07,-1.5600112066210438e-09,1.0310755346373804e-07,4.880370635591812e-12,1.0155242262775259e-07,1.5600112066210438e-09,1.0310755346373804e-07,4.880370635591812e-12,1.0155242262775259e-07,0.0
B,H4,m5_best,rhf,-1,0.125,-0.125,fit_ok,resolved,-4.367948856403394e-09,-4.368692518852413e-09,-2.758194295812301e-10,-2.7581736894433106e-10,7.436624490190687e-13,-4.092873089271183e-09,-2.0606368990606134e-15,-4.092131487459063e-09,7.436624490190687e-13,4.092873089271183e-09,2.0606368990606134e-15,4.092131487459063e-09,0.0
B,H4,m5_best,cisd,-1,0.125,-0.125,fit_ok,marginal,-3.6208177458593236e-10,-3.6200187964398145e-10,-2.758194295812301e-10,-2.7581736894433106e-10,-7.98949419509062e-14,-8.618245006275133e-11,-2.0606368990606134e-15,-8.62644056416013e-11,7.98949419509062e-14,8.618245006275133e-11,2.0606368990606134e-15,8.62644056416013e-11,0.0
B,H4,m5_best,controlled_q0.001_phi0.000000000000,-1,0.125,-0.125,not_identifiable,marginal,-1.4362310538379337e-10,-1.4372368651649948e-10,-2.758194295812301e-10,-2.7581736894433106e-10,1.005811327061085e-13,1.3209574306473065e-10,-2.0606368990606134e-15,1.321942635605377e-10,1.005811327061085e-13,1.3209574306473065e-10,2.0606368990606134e-15,1.321942635605377e-10,0.0
B,H4,m5_best,controlled_q0.001_phi1.570796326795,-1,0.125,-0.125,fit_ok,marginal,-2.683983593156954e-10,-2.6683878544264683e-10,-2.758194295812301e-10,-2.7581736894433106e-10,-1.559573873048577e-12,8.980644138583295e-12,-2.0606368990606134e-15,7.419009628635657e-12,1.559573873048577e-12,8.980644138583295e-12,2.0606368990606134e-15,7.419009628635657e-12,0.0
B,H4,m5_best,controlled_q0.001_phi3.141592653590,-1,0.125,-0.125,fit_ok,marginal,-3.917305245695535e-10,-3.916219790291453e-10,-2.758194295812301e-10,-2.7581736894433106e-10,-1.0854554040820328e-13,-1.158025494479152e-10,-2.0606368990606134e-15,-1.1591315562522246e-10,1.0854554040820328e-13,1.158025494479152e-10,2.0606368990606134e-15,1.1591315562522246e-10,0.0
B,H4,m5_best,controlled_q0.001_phi4.712388980385,-1,0.125,-0.125,fit_ok,marginal,-2.669552704452878e-10,-2.685068747204644e-10,-2.758194295812301e-10,-2.7581736894433106e-10,1.551604275176603e-12,7.312554860765709e-12,-2.0606368990606134e-15,8.862098499043251e-12,1.551604275176603e-12,7.312554860765709e-12,2.0606368990606134e-15,8.862098499043251e-12,0.0
B,H4,m5_best,controlled_q0.010_phi0.000000000000,-1,0.125,-0.125,not_identifiable,marginal,1.9615689087294673e-10,1.9584047295610054e-10,-2.758194295812301e-10,-2.7581736894433106e-10,3.1641791684618787e-13,4.716599025373307e-10,-2.0606368990606134e-15,4.719742598172778e-10,3.1641791684618787e-13,4.716599025373307e-10,2.0606368990606134e-15,4.719742598172778e-10,0.0
B,H4,m5_best,controlled_q0.010_phi1.570796326795,-1,0.125,-0.125,not_identifiable,marginal,-1.9663572634884753e-10,-1.9172600312922228e-10,-2.758194295812301e-10,-2.7581736894433106e-10,-4.909723219625255e-12,8.409342645200785e-11,-2.0606368990606134e-15,7.918164259548353e-11,4.909723219625255e-12,8.409342645200785e-11,2.0606368990606134e-15,7.918164259548353e-11,0.0
B,H4,m5_best,controlled_q0.010_phi3.141592653590,-1,0.125,-0.125,fit_ok,marginal,-5.848854976165049e-10,-5.84543584570081e-10,-2.758194295812301e-10,-2.7581736894433106e-10,-3.4191304642383956e-13,-3.087241549888509e-10,-2.0606368990606134e-15,-3.090681286721738e-10,3.4191304642383956e-13,3.087241549888509e-10,2.0606368990606134e-15,3.090681286721738e-10,0.0
B,H4,m5_best,controlled_q0.010_phi4.712388980385,-1,0.125,-0.125,not_identifiable,marginal,-1.9209288156272982e-10,-1.9697712211330654e-10,-2.758194295812301e-10,-2.7581736894433106e-10,4.88424055057672e-12,7.884230746792359e-11,-2.0606368990606134e-15,8.372448738160125e-11,4.88424055057672e-12,7.884230746792359e-11,2.0606368990606134e-15,8.372448738160125e-11,0.0
B,H4,m5_best,controlled_q0.050_phi0.000000000000,-1,0.125,-0.125,fit_ok,resolved,9.868780834724061e-10,9.862087745355164e-10,-2.758194295812301e-10,-2.7581736894433106e-10,6.693089368896779e-13,1.2620282041167467e-09,-2.0606368990606134e-15,1.2626954524167372e-09,6.693089368896779e-13,1.2620282041167467e-09,2.0606368990606134e-15,1.2626954524167372e-09,0.0
B,H4,m5_best,controlled_q0.050_phi1.570796326795,-1,0.125,-0.125,not_identifiable,marginal,1.2649368928271345e-10,1.3727190217860397e-10,-2.758194295812301e-10,-2.7581736894433106e-10,-1.0778212895890515e-11,4.130913317598341e-10,-2.0606368990606134e-15,4.0231105822704454e-10,1.0778212895890515e-11,4.130913317598341e-10,2.0606368990606134e-15,4.0231105822704454e-10,0.0
B,H4,m5_best,controlled_q0.050_phi3.141592653590,-1,0.125,-0.125,fit_ok,resolved,-7.239399203946808e-10,-7.231672020087718e-10,-2.758194295812301e-10,-2.7581736894433106e-10,-7.727183859090363e-13,-4.4734777242754163e-10,-2.0606368990606134e-15,-4.4812255145034973e-10,7.727183859090363e-13,4.4734777242754163e-10,2.0606368990606134e-15,4.4812255145034973e-10,0.0
B,H4,m5_best,controlled_q0.050_phi4.712388980385,-1,0.125,-0.125,not_identifiable,marginal,1.364444724595717e-10,1.2576965857657996e-10,-2.758194295812301e-10,-2.7581736894433106e-10,1.0674813882991736e-11,4.015890881578101e-10,-2.0606368990606134e-15,4.1226184140390273e-10,1.0674813882991736e-11,4.015890881578101e-10,2.0606368990606134e-15,4.1226184140390273e-10,0.0
B,H4,m5_best,rhf,-1,0.175,-0.175,fit_ok,resolved,-1.666336488546529e-08,-1.6664707074604786e-08,-1.0587828940887897e-09,-1.0587783982884957e-09,1.3421891394967811e-12,-1.5605924180515995e-08,-4.4958002940019515e-15,-1.5604586487176793e-08,1.3421891394967811e-12,1.5605924180515995e-08,4.4958002940019515e-15,1.5604586487176793e-08,0.0
B,H4,m5_best,cisd,-1,0.175,-0.175,fit_ok,resolved,-1.3931742730375444e-09,-1.393030913179104e-09,-1.0587828940887897e-09,-1.0587783982884957e-09,-1.4335985844027776e-13,-3.3424801909031435e-10,-4.4958002940019515e-15,-3.3439587474904863e-10,1.4335985844027776e-13,3.3424801909031435e-10,4.4958002940019515e-15,3.3439587474904863e-10,0.0
B,H4,m5_best,controlled_q0.001_phi0.000000000000,-1,0.175,-0.175,not_identifiable,resolved,-5.471355287107883e-10,-5.473174451142969e-10,-1.0587828940887897e-09,-1.0587783982884957e-09,1.8191640350861666e-13,5.114654489744928e-10,-4.4958002940019515e-15,5.116428695777074e-10,1.8191640350861666e-13,5.114654489744928e-10,4.4958002940019515e-15,5.116428695777074e-10,0.0
B,H4,m5_best,controlled_q0.001_phi1.570796326795,-1,0.175,-0.175,fit_ok,resolved,-1.0326299145535637e-09,-1.0224938269588162e-09,-1.0587828940887897e-09,-1.0587783982884957e-09,-1.0136087594747461e-11,3.628906712997349e-11,-4.4958002940019515e-15,2.6148483734932026e-11,1.0136087594747461e-11,3.628906712997349e-11,4.4958002940019515e-15,2.6148483734932026e-11,0.0
B,H4,m5_best,controlled_q0.001_phi3.141592653590,-1,0.175,-0.175,fit_ok,resolved,-1.5082373277542949e-09,-1.508042329083039e-09,-1.0587828940887897e-09,-1.0587783982884957e-09,-1.9499867125585654e-13,-4.4925943499424926e-10,-4.4958002940019515e-15,-4.494589294657991e-10,1.9499867125585654e-13,4.4925943499424926e-10,4.4958002940019515e-15,4.494589294657991e-10,0.0
B,H4,m5_best,controlled_q0.001_phi4.712388980385,-1,0.175,-0.175,fit_ok,resolved,-1.0227429413950047e-09,-1.0328659517448516e-09,-1.0587828940887897e-09,-1.0587783982884957e-09,1.0123010349846869e-11,2.5916942343938136e-11,-4.4958002940019515e-15,3.6035456893491003e-11,1.0123010349846869e-11,2.5916942343938136e-11,4.4958002940019515e-15,3.6035456893491003e-11,0.0
B,H4,m5_best,controlled_q0.010_phi0.000000000000,-1,0.175,-0.175,not_identifiable,resolved,7.649995990893202e-10,7.64428693203635e-10,-1.0587828940887897e-09,-1.0587783982884957e-09,5.709058856851618e-13,1.8232115872924247e-09,-4.4958002940019515e-15,1.8237779973778158e-09,5.709058856851618e-13,1.8232115872924247e-09,4.4958002940019515e-15,1.8237779973778158e-09,0.0
B,H4,m5_best,controlled_q0.010_phi1.570796326795,-1,0.175,-0.175,not_identifiable,resolved,-7.633371851940762e-10,-7.314269824730348e-10,-1.0587828940887897e-09,-1.0587783982884957e-09,-3.191020272104134e-11,3.273559116157549e-10,-4.4958002940019515e-15,2.954412130944196e-10,3.191020272104134e-11,3.273559116157549e-10,4.4958002940019515e-15,2.954412130944196e-10,0.0
B,H4,m5_best,controlled_q0.010_phi3.141592653590,-1,0.175,-0.175,fit_ok,resolved,-2.2605497664635978e-09,-2.259934143340117e-09,-1.0587828940887897e-09,-1.0587783982884957e-09,-6.15623123480598e-13,-1.2011512492513274e-09,-4.4958002940019515e-15,-1.201771368175102e-09,6.15623123480598e-13,1.2011512492513274e-09,4.4958002940019515e-15,1.201771368175102e-09,0.0
B,H4,m5_best,controlled_q0.010_phi4.712388980385,-1,0.175,-0.175,not_identifiable,resolved,-7.322129857341246e-10,-7.640784532858547e-10,-1.0587828940887897e-09,-1.0587783982884957e-09,3.186546755173005e-11,2.947044408029351e-10,-4.4958002940019515e-15,3.265654125543711e-10,3.186546755173005e-11,2.947044408029351e-10,4.4958002940019515e-15,3.265654125543711e-10,0.0
B,H4,m5_best,controlled_q0.050_phi0.000000000000,-1,0.175,-0.175,fit_ok,resolved,3.809901077229796e-09,3.808694231926175e-09,-1.0587828940887897e-09,-1.0587783982884957e-09,1.206845303620931e-12,4.867477126014965e-09,-4.4958002940019515e-15,4.868679475518292e-09,1.206845303620931e-12,4.867477126014965e-09,4.4958002940019515e-15,4.868679475518292e-09,0.0
B,H4,m5_best,controlled_q0.050_phi1.570796326795,-1,0.175,-0.175,not_identifiable,resolved,4.6218765245170586e-10,5.321283691461787e-10,-1.0587828940887897e-09,-1.0587783982884957e-09,-6.994071669447281e-11,1.5909112632349684e-09,-4.4958002940019515e-15,1.5209660507402017e-09,6.994071669447281e-11,1.5909112632349684e-09,4.4958002940019515e-15,1.5209660507402017e-09,-2.0679515313825692e-25
B,H4,m5_best,controlled_q0.050_phi3.141592653590,-1,0.175,-0.175,fit_ok,resolved,-2.817350404200498e-09,-2.8159582417922285e-09,-1.0587828940887897e-09,-1.0587783982884957e-09,-1.3921624082695982e-12,-1.7571753477034388e-09,-4.4958002940019515e-15,-1.7585720059120024e-09,1.3921624082695982e-12,1.7571753477034388e-09,4.4958002940019515e-15,1.7585720059120024e-09,0.0
B,H4,m5_best,controlled_q0.050_phi4.712388980385,-1,0.175,-0.175,not_identifiable,marginal,5.303630165914696e-10,4.6060762347112574e-10,-1.0587828940887897e-09,-1.0587783982884957e-09,6.975539312034382e-11,1.5193905175599155e-09,-4.4958002940019515e-15,1.5891414148799653e-09,6.975539312034382e-11,1.5193905175599155e-09,4.4958002940019515e-15,1.5891414148799653e-09,0.0
B,H4,m5_best,rhf,-1,0.225,-0.225,fit_ok,resolved,-4.5109862556059144e-08,-4.511004680907149e-08,-2.8902949775427035e-09,-2.8903066606744687e-09,1.8425301234694924e-13,-4.221975183152879e-08,1.1683131765274348e-14,-4.2219555895384676e-08,1.8425301234694924e-13,4.221975183152879e-08,1.1683131765274348e-14,4.2219555895384676e-08,0.0
B,H4,m5_best,cisd,-1,0.225,-0.225,fit_ok,resolved,-3.815022957805388e-09,-3.815004570162407e-09,-2.8902949775427035e-09,-2.8903066606744687e-09,-1.838764298134195e-14,-9.247095926197036e-10,1.1683131765274348e-14,-9.247162971309196e-10,1.838764298134195e-14,9.247095926197036e-10,1.1683131765274348e-14,9.247162971309196e-10,0.0
B,H4,m5_best,controlled_q0.001_phi0.000000000000,-1,0.225,-0.225,not_identifiable,resolved,-1.4783232943381569e-09,-1.4783489286856772e-09,-2.8902949775427035e-09,-2.8903066606744687e-09,2.5634347520287663e-14,1.4119460488570263e-09,1.1683131765274348e-14,1.4119833663363118e-09,2.5634347520287663e-14,1.4119460488570263e-09,1.1683131765274348e-14,1.4119833663363118e-09,0.0
B,H4,m5_best,controlled_q0.001_phi1.570796326795,-1,0.225,-0.225,fit_ok,resolved,-2.827426518174519e-09,-2.7845402498058136e-09,-2.8902949775427035e-09,-2.8903066606744687e-09,-4.28862683687053e-11,1.0575472773688983e-10,1.1683131765274348e-14,6.288014249994981e-11,4.28862683687053e-11,1.0575472773688983e-10,1.1683131765274348e-14,6.288014249994981e-11,0.0
B,H4,m5_best,controlled_q0.001_phi3.141592653590,-1,0.225,-0.225,fit_ok,resolved,-4.1336881056542715e-09,-4.133662727489819e-09,-2.8902949775427035e-09,-2.8903066606744687e-09,-2.537816445245582e-14,-1.2433677499471156e-09,1.1683131765274348e-14,-1.2433814449798028e-09,2.537816445245582e-14,1.2433677499471156e-09,1.1683131765274348e-14,1.2433814449798028e-09,0.0
B,H4,m5_best,controlled_q0.001_phi4.712388980385,-1,0.225,-0.225,fit_ok,resolved,-2.784584881217039e-09,-2.827471409012134e-09,-2.8902949775427035e-09,-2.8903066606744687e-09,4.288652779509517e-11,6.282356853056945e-11,1.1683131765274348e-14,1.057217794574299e-10,4.288652779509517e-11,6.282356853056945e-11,1.1683131765274348e-14,1.057217794574299e-10,0.0
B,H4,m5_best,controlled_q0.010_phi0.000000000000,-1,0.225,-0.225,not_identifiable,resolved,2.132140043848034e-09,2.132061793877372e-09,-2.8902949775427035e-09,-2.8903066606744687e-09,7.824997066210006e-14,5.022356771420076e-09,1.1683131765274348e-14,5.022446704522503e-09,7.824997066210006e-14,5.022356771420076e-09,1.1683131765274348e-14,5.022446704522503e-09,8.271806125530277e-25
B,H4,m5_best,controlled_q0.010_phi1.570796326795,-1,0.225,-0.225,not_identifiable,resolved,-2.114838173368862e-09,-1.9798297145231145e-09,-2.8902949775427035e-09,-2.8903066606744687e-09,-1.350084588457473e-10,9.10465263019589e-10,1.1683131765274348e-14,7.754684873056069e-10,1.350084588457473e-10,9.10465263019589e-10,1.1683131765274348e-14,7.754684873056069e-10,0.0
B,H4,m5_best,controlled_q0.010_phi3.141592653590,-1,0.225,-0.225,fit_ok,resolved,-6.2269508747044225e-09,-6.226868537239451e-09,-2.8902949775427035e-09,-2.8903066606744687e-09,-8.233746497178004e-14,-3.3365735596967472e-09,1.1683131765274348e-14,-3.3366442140299537e-09,8.233746497178004e-14,3.3365735596967472e-09,1.1683131765274348e-14,3.3366442140299537e-09,0.0
B,H4,m5_best,controlled_q0.010_phi4.712388980385,-1,0.225,-0.225,not_identifiable,resolved,-1.9799726637991417e-09,-2.114977032242739e-09,-2.8902949775427035e-09,-2.8903066606744687e-09,1.350043684435971e-10,7.753179452999647e-10,1.1683131765274348e-14,9.10333996875327e-10,1.350043684435971e-10,7.753179452999647e-10,1.1683131765274348e-14,9.10333996875327e-10,0.0
B,H4,m5_best,controlled_q0.050_phi0.000000000000,-1,0.225,-0.225,fit_ok,resolved,1.0479149552336712e-08,1.0478985371001353e-08,-2.8902949775427035e-09,-2.8903066606744687e-09,1.6418133535874906e-13,1.3369280348544058e-08,1.1683131765274348e-14,1.336945621301118e-08,1.6418133535874906e-13,1.3369280348544058e-08,1.1683131765274348e-14,1.336945621301118e-08,1.6543612251060553e-24
B,H4,m5_best,controlled_q0.050_phi1.570796326795,-1,0.225,-0.225,not_identifiable,resolved,1.176444721427544e-09,1.4721784131261413e-09,-2.8902949775427035e-09,-2.8903066606744687e-09,-2.9573369169859726e-10,4.362473390668845e-09,1.1683131765274348e-14,4.066751382102013e-09,2.9573369169859726e-10,4.362473390668845e-09,1.1683131765274348e-14,4.066751382102013e-09,0.0
B,H4,m5_best,controlled_q0.050_phi3.141592653590,-1,0.225,-0.225,fit_ok,resolved,-7.83084674258851e-09,-7.83065916852604e-09,-2.8902949775427035e-09,-2.8903066606744687e-09,-1.8757406247000794e-13,-4.940364190983337e-09,1.1683131765274348e-14,-4.940540081914042e-09,1.8757406247000794e-13,4.940364190983337e-09,1.1683131765274348e-14,4.940540081914042e-09,0.0
B,H4,m5_best,controlled_q0.050_phi4.712388980385,-1,0.225,-0.225,not_identifiable,resolved,1.471858081596655e-09,1.1761477825617601e-09,-2.8902949775427035e-09,-2.8903066606744687e-09,2.95710299034895e-10,4.066442760104464e-09,1.1683131765274348e-14,4.362164742271124e-09,2.95710299034895e-10,4.066442760104464e-09,1.1683131765274348e-14,4.362164742271124e-09,8.271806125530277e-25
B,H4,m5_best,rhf,-1,0.275,-0.275,fit_ok,resolved,-9.947905540364086e-08,-9.947702278074126e-08,-6.441500161199642e-09,-6.441586819505574e-09,-2.0326228995980196e-12,-9.303552261954162e-08,8.665830593178627e-14,-9.303746858413529e-08,2.0326228995980196e-12,9.303552261954162e-08,8.665830593178627e-14,9.303746858413529e-08,0.0
B,H4,m5_best,cisd,-1,0.275,-0.275,fit_ok,resolved,-8.53566675667846e-09,-8.535885962465827e-09,-6.441500161199642e-09,-6.441586819505574e-09,2.1920578736789286e-13,-2.0943858012661854e-09,8.665830593178627e-14,-2.0940799371728857e-09,2.1920578736789286e-13,2.0943858012661854e-09,8.665830593178627e-14,2.0940799371728857e-09,0.0
B,H4,m5_best,controlled_q0.001_phi0.000000000000,-1,0.275,-0.275,not_identifiable,resolved,-3.2520859330780226e-09,-3.2518134106294103e-09,-6.441500161199642e-09,-6.441586819505574e-09,-2.7252244861229137e-13,3.1896867505702316e-09,8.665830593178627e-14,3.189500886427551e-09,2.7252244861229137e-13,3.1896867505702316e-09,8.665830593178627e-14,3.189500886427551e-09,0.0
B,H4,m5_best,controlled_q0.001_phi1.570796326795,-1,0.275,-0.275,fit_ok,resolved,-6.325218398583729e-09,-6.1858734864215425e-09,-6.441500161199642e-09,-6.441586819505574e-09,-1.3934491216218665e-10,2.5562667477809934e-10,8.665830593178627e-14,1.1636842092184448e-10,1.3934491216218665e-10,2.5562667477809934e-10,8.665830593178627e-14,1.1636842092184448e-10,0.0
B,H4,m5_best,controlled_q0.001_phi3.141592653590,-1,0.275,-0.275,fit_ok,resolved,-9.258608390298392e-09,-9.25890566433076e-09,-6.441500161199642e-09,-6.441586819505574e-09,2.972740323674787e-13,-2.8174055031311176e-09,8.665830593178627e-14,-2.8170215707928183e-09,2.972740323674787e-13,2.8174055031311176e-09,8.665830593178627e-14,2.8170215707928183e-09,0.0
B,H4,m5_best,controlled_q0.001_phi4.712388980385,-1,0.275,-0.275,fit_ok,resolved,-6.185475925712817e-09,-6.324845590448143e-09,-6.441500161199642e-09,-6.441586819505574e-09,1.3936966473532595e-10,1.1665457075149927e-10,8.665830593178627e-14,2.56110893792757e-10,1.3936966473532595e-10,1.1665457075149927e-10,8.665830593178627e-14,2.56110893792757e-10,0.0
B,H4,m5_best,controlled_q0.010_phi0.000000000000,-1,0.275,-0.275,not_identifiable,resolved,4.874211840932401e-09,4.875072337258123e-09,-6.441500161199642e-09,-6.441586819505574e-09,-8.604963257221276e-13,1.1316572498457764e-08,8.665830593178627e-14,1.1315798660437973e-08,8.604963257221276e-13,1.1316572498457764e-08,8.665830593178627e-14,1.1315798660437973e-08,0.0
B,H4,m5_best,controlled_q0.010_phi1.570796326795,-1,0.275,-0.275,not_identifiable,resolved,-4.800012041548507e-09,-4.36135152613971e-09,-6.441500161199642e-09,-6.441586819505574e-09,-4.386605154087965e-10,2.0801486350599316e-09,8.665830593178627e-14,1.641574777957067e-09,4.386605154087965e-10,2.0801486350599316e-09,8.665830593178627e-14,1.641574777957067e-09,0.0
B,H4,m5_best,controlled_q0.010_phi3.141592653590,-1,0.275,-0.275,fit_ok,resolved,-1.4034326492580537e-08,-1.4035259716111804e-08,-6.441500161199642e-09,-6.441586819505574e-09,9.3322353126649e-13,-7.593759554912163e-09,8.665830593178627e-14,-7.592739673074964e-09,9.3322353126649e-13,7.593759554912163e-09,8.665830593178627e-14,7.592739673074964e-09,-1.6543612251060553e-24
