condition,state_id,direction_id,source_state_method,source_state_exact_overlap_probability,target_energy_error_hartree,direction_excitation_energy_hartree,excited_weight,phase_index,relative_phase_radians,normalization,energy_error_hartree,energy_variance_hartree2,hamiltonian_residual_2_norm,exact_ground_overlap_probability
N2_active_eq_sto3g,rhf_orthogonal_component__de0.001__phase3,rhf_orthogonal_component,rhf_determinant,0.916770108689891,0.001,1.8902665185601024,0.0005290259284504193,3,4.71238898038469,1.0,0.0009999999999985576,0.002327311010603239,0.0482422119165699,0.99947097407155
N2_active_eq_sto3g,rhf_orthogonal_component__de0.005__phase0,rhf_orthogonal_component,rhf_determinant,0.916770108689891,0.005,1.8902665185601024,0.002645129642252097,0,0.0,1.0,0.004999999999999005,0.011616555053059585,0.10778012364559425,0.9973548703577484
N2_active_eq_sto3g,rhf_orthogonal_component__de0.005__phase1,rhf_orthogonal_component,rhf_determinant,0.916770108689891,0.005,1.8902665185601024,0.002645129642252097,1,1.5707963267948966,1.0,0.004999999999999893,0.01161655505306669,0.10778012364562721,0.9973548703577484
N2_active_eq_sto3g,rhf_orthogonal_component__de0.005__phase2,rhf_orthogonal_component,rhf_determinant,0.916770108689891,0.005,1.8902665185601024,0.002645129642252097,2,3.141592653589793,1.0,0.004999999999999005,0.011616555053059585,0.10778012364559425,0.9973548703577484
N2_active_eq_sto3g,rhf_orthogonal_component__de0.005__phase3,rhf_orthogonal_component,rhf_determinant,0.916770108689891,0.005,1.8902665185601024,0.002645129642252097,3,4.71238898038469,1.0,0.004999999999999893,0.01161655505306669,0.10778012364562721,0.9973548703577484
N2_active_eq_sto3g,rhf_orthogonal_component__de0.01__phase0,rhf_orthogonal_component,rhf_determinant,0.916770108689891,0.01,1.8902665185601024,0.005290259284504194,0,0.0,1.0,0.009999999999999787,0.02318311010612817,0.1522600082297652,0.994709740715496
N2_active_eq_sto3g,rhf_orthogonal_component__de0.01__phase1,rhf_orthogonal_component,rhf_determinant,0.916770108689891,0.01,1.8902665185601024,0.005290259284504194,1,1.5707963267948966,1.0,0.009999999999998899,0.023183110106124616,0.15226000822975355,0.9947097407154962
N2_active_eq_sto3g,rhf_orthogonal_component__de0.01__phase2,rhf_orthogonal_component,rhf_determinant,0.916770108689891,0.01,1.8902665185601024,0.005290259284504194,2,3.141592653589793,1.0,0.009999999999999787,0.02318311010612817,0.1522600082297652,0.9947097407154958
N2_active_eq_sto3g,rhf_orthogonal_component__de0.01__phase3,rhf_orthogonal_component,rhf_determinant,0.916770108689891,0.01,1.8902665185601024,0.005290259284504194,3,4.71238898038469,1.0,0.009999999999998899,0.023183110106124616,0.15226000822975355,0.9947097407154962
N2_active_eq_sto3g,rhf_orthogonal_component__de0.05__phase0,rhf_orthogonal_component,rhf_determinant,0.916770108689891,0.05,1.8902665185601024,0.02645129642252097,0,0.0,1.0,0.04999999999999982,0.11391555053065971,0.3375137782826943,0.9735487035774792
