formula_id,formal_order,variant,degree,word,signed_residual,absolute_residual
yoshida4,4,analytic_high_precision,4,YYXX,9.8833105717786155228267881730656428197280887959704758281979028360388852727841496e-82,9.8833105717786155228267881730656428197280887959704758281979028360388852727841496e-82
yoshida4,4,analytic_high_precision,4,YYXY,-8.5655358288748001197832164166568904437643436231744123844381824579003672364129297e-82,8.5655358288748001197832164166568904437643436231744123844381824579003672364129297e-82
yoshida4,4,analytic_high_precision,4,YYYX,1.9107733772105323344131790467926909451474305005542919934515945483008511527382689e-81,1.9107733772105323344131790467926909451474305005542919934515945483008511527382689e-81
yoshida4,4,analytic_high_precision,4,YYYY,1.3836634800490061731957503442291899947619324314358666159477063970454439381897809e-81,1.3836634800490061731957503442291899947619324314358666159477063970454439381897809e-81
paper_new4_printed_registry,4,stored_float_binary,0,I,0.0,0.0
paper_new4_printed_registry,4,stored_float_binary,1,X,0.0,0.0
paper_new4_printed_registry,4,stored_float_binary,1,Y,0.0,0.0
paper_new4_printed_registry,4,stored_float_binary,2,XX,0.0,0.0
paper_new4_printed_registry,4,stored_float_binary,2,XY,0.0,0.0
paper_new4_printed_registry,4,stored_float_binary,2,YX,0.0,0.0
paper_new4_printed_registry,4,stored_float_binary,2,YY,0.0,0.0
paper_new4_printed_registry,4,stored_float_binary,3,XXX,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82
paper_new4_printed_registry,4,stored_float_binary,3,XXY,-0.00000000030608901307966090654344966593074091173808607975128758601496868269705573610641425,0.00000000030608901307966090654344966593074091173808607975128758601496868269705573610641425
paper_new4_printed_registry,4,stored_float_binary,3,XYX,0.00000000061217802615932181308689933186148182347617215950257517202993736539411147247638344,0.00000000061217802615932181308689933186148182347617215950257517202993736539411147247638344
paper_new4_printed_registry,4,stored_float_binary,3,XYY,0.00000000061217802615932181308689933186148182347617215950257517202993736539411147247638344,0.00000000061217802615932181308689933186148182347617215950257517202993736539411147247638344
paper_new4_printed_registry,4,stored_float_binary,3,YXX,-0.00000000030608901307966090654344966593074091173808607975128758601496868269705573610641425,0.00000000030608901307966090654344966593074091173808607975128758601496868269705573610641425
paper_new4_printed_registry,4,stored_float_binary,3,YXY,-0.0000000012243560523186436261737986637229636469523443190051503440598747307882229446892119,0.0000000012243560523186436261737986637229636469523443190051503440598747307882229446892119
paper_new4_printed_registry,4,stored_float_binary,3,YYX,0.00000000061217802615932181308689933186148182347617215950257517202993736539411147247638344,0.00000000061217802615932181308689933186148182347617215950257517202993736539411147247638344
paper_new4_printed_registry,4,stored_float_binary,3,YYY,0.0,0.0
paper_new4_printed_registry,4,stored_float_binary,4,XXXX,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83
paper_new4_printed_registry,4,stored_float_binary,4,XXXY,-0.00000000015304450653983045327172483296537045586904303987564379300748434134852786805320712,0.00000000015304450653983045327172483296537045586904303987564379300748434134852786805320712
paper_new4_printed_registry,4,stored_float_binary,4,XXYX,0.00000000015304450653983045327172483296537045586904303987564379300748434134852786811909586,0.00000000015304450653983045327172483296537045586904303987564379300748434134852786811909586
